"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"error"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"GALACTUROCAT_PWY_D_galacturonate_deg_I"	"age"	"age"	"age"	-0.606471832886737	0.343099914535509	0.0771236906088548	NA	0.27855859305435	"prevalence"	763	735	0.0199922423125322	0.108952241467149
"PWY_5188_tetrapyrrole_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.0233399451590812	0.63159123179171	0.970521528347846	NA	0.999999952271712	"prevalence"	763	697	0.01995401114639	0.108952241467149
"PWY_6608_guanosine_nt_deg_III"	"diagnosis"	"UC"	"diagnosisUC"	0.673040053724401	0.268487894587997	0.0102750229576997	NA	0.102383264471365	"abundance"	763	652	0.0204444698186181	0.110757419017368
"PWY_6608_guanosine_nt_deg_III"	"diagnosis"	"UC"	"diagnosisUC"	0.175212179633288	0.420977507194334	0.677261328756318	NA	0.897024051838886	"prevalence"	763	652	0.0204444698186181	0.110757419017368
"PWY_6901_SP_of_glucose__xylose_deg"	"diagnosis"	"UC"	"diagnosisUC"	-0.47486731011883	0.214918808668242	0.0423617465596598	NA	0.243369868931587	"abundance"	763	424	0.0208955739975714	0.112654398943428
"PWY_6901_SP_of_glucose__xylose_deg"	"diagnosis"	"UC"	"diagnosisUC"	-1.1470063339318	0.448256733504238	0.0105029429036039	NA	0.099415787139285	"prevalence"	763	424	0.0208955739975714	0.112654398943428
"PWY_6147_6_hydroxymethyl_dihydropterin_diphosphate_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	0.524961264115997	0.223408054674472	0.0106544746238138	NA	0.105224722833418	"abundance"	763	533	0.0211954314181181	0.113721641647211
"PWY_6147_6_hydroxymethyl_dihydropterin_diphosphate_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	-0.146759988764103	0.369962349119484	0.691596823853879	NA	0.903678883328337	"prevalence"	763	533	0.0211954314181181	0.113721641647211
"P185_PWY_formaldehyde_assimilation_III"	"diagnosis"	"UC"	"diagnosisUC"	0.73305274116921	0.291126904353242	0.0108824326111836	NA	0.106533287667376	"abundance"	763	283	0.0216464378828302	0.115140185330592
"PWY_6545_pyrimidine_dnt_de_novo_biosyn_III"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.102290686917968	0.366408797834295	0.855153104664086	NA	0.957568839037815	"abundance"	763	615	0.0216661639062942	0.115140185330592
"P185_PWY_formaldehyde_assimilation_III"	"diagnosis"	"UC"	"diagnosisUC"	0.529906223826778	0.312359158757769	0.0897979478208865	NA	0.302045520574267	"prevalence"	763	283	0.0216464378828302	0.115140185330592
"PWY_6545_pyrimidine_dnt_de_novo_biosyn_III"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.63753744874811	0.643147155465762	0.0108924041876406	NA	0.102221023914781	"prevalence"	763	615	0.0216661639062942	0.115140185330592
"PWY_7197_pyrimidine_dnt_phosphorylation"	"antibiotics"	"Yes"	"antibioticsYes"	0.0367980994622505	0.166664227874143	0.612367196066562	NA	0.866161965539015	"abundance"	763	709	0.0218783233154095	0.115716629478659
"PWY_7197_pyrimidine_dnt_phosphorylation"	"antibiotics"	"Yes"	"antibioticsYes"	-1.33047401590378	0.523250460904154	0.0109996578946039	NA	0.102352748883687	"prevalence"	763	709	0.0218783233154095	0.115716629478659
"PWY_6507_4_deoxy_L_threo_hex_4_enopyranuronate_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.597100003926538	0.27250247388785	0.0112880426340471	NA	0.10656633125778	"abundance"	763	715	0.022448665361586	0.116524235086186
"PWY_7242_D_fructuronate_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.485549719610524	0.228522485632559	0.0112565381621285	NA	0.10656633125778	"abundance"	763	732	0.0223863666728615	0.116524235086186
"PWY_7279_aerobic_respiration_II"	"diagnosis"	"CD"	"diagnosisCD"	-0.85988399364588	0.344024438223489	0.0112746353545961	NA	0.10656633125778	"abundance"	763	380	0.0224221533068132	0.116524235086186
"PWY_7388_octanoyl_acyl_carrier_protein_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	1.40876052576166	0.486860766083019	0.0111942130389378	NA	0.10656633125778	"abundance"	763	512	0.0222631156723145	0.116524235086186
"PWY_6507_4_deoxy_L_threo_hex_4_enopyranuronate_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.81919228527083	0.599659259658068	0.17190874503637	NA	0.434744088006106	"prevalence"	763	715	0.022448665361586	0.116524235086186
"PWY_7242_D_fructuronate_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.451959278776376	0.833016302119581	0.587434477498239	NA	0.843798271228346	"prevalence"	763	732	0.0223863666728615	0.116524235086186
"PWY_7279_aerobic_respiration_II"	"diagnosis"	"CD"	"diagnosisCD"	-0.701266900948345	0.293140252401283	0.0167450999505663	NA	0.127681387123068	"prevalence"	763	380	0.0224221533068132	0.116524235086186
"PWY_7388_octanoyl_acyl_carrier_protein_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.334737402654756	0.716878325450072	0.640544565186875	NA	0.876381268286701	"prevalence"	763	512	0.0222631156723145	0.116524235086186
"PWY_6507_4_deoxy_L_threo_hex_4_enopyranuronate_deg"	"age"	"age"	"age"	-0.29634100485463	0.111153048442772	0.0114587452965355	NA	0.10656633125778	"abundance"	763	715	0.0227861877493	0.117186108424972
"TCA_GLYOX_BYPASS_SP_of_glyoxylate_bypass__TCA"	"diagnosis"	"CD"	"diagnosisCD"	-1.25957078456362	0.495629045985305	0.0114313312905957	NA	0.10656633125778	"abundance"	763	155	0.022731987246116	0.117186108424972
"PWY_6507_4_deoxy_L_threo_hex_4_enopyranuronate_deg"	"age"	"age"	"age"	-0.504435574777508	0.213609269685514	0.0182017959820799	NA	0.130624653518456	"prevalence"	763	715	0.0227861877493	0.117186108424972
"TCA_GLYOX_BYPASS_SP_of_glyoxylate_bypass__TCA"	"diagnosis"	"CD"	"diagnosisCD"	0.00204809297050395	0.428808823102053	0.996189127977068	NA	0.999999952271712	"prevalence"	763	155	0.022731987246116	0.117186108424972
"PWY_5103_L_isoleucine_biosyn_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.0615482825727301	0.186756713528217	0.401527530089119	NA	0.710051886469234	"abundance"	763	736	0.0230498956289709	0.117998548265741
"PWY_5103_L_isoleucine_biosyn_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.76465480679989	0.699060623943919	0.0115921366303134	NA	0.105406878333811	"prevalence"	763	736	0.0230498956289709	0.117998548265741
"PYRIDNUCSYN_PWY_NAD_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.723331406152338	0.278529051450962	0.0147470014589954	NA	0.122818310658499	"abundance"	763	666	0.0232865827161546	0.118665873567253
"PYRIDNUCSYN_PWY_NAD_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	-1.39492183943078	0.553384777729617	0.0117118753704235	NA	0.105406878333811	"prevalence"	763	666	0.0232865827161546	0.118665873567253
"PWY_5100_pyruvate_fermentation_to_acetate__lactate_II"	"antibiotics"	"Yes"	"antibioticsYes"	-0.116557523803517	0.182481695261169	0.705987370800819	NA	0.894304092864602	"abundance"	763	737	0.0236892055472483	0.120168879048769
"PWY_5100_pyruvate_fermentation_to_acetate__lactate_II"	"antibiotics"	"Yes"	"antibioticsYes"	-1.24538267159408	0.495254004691588	0.0119155934573445	NA	0.106326648532648	"prevalence"	763	737	0.0236892055472483	0.120168879048769
"COA_PWY_coenzyme_A_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	0.516977495054307	0.214650525051489	0.0120864523888295	NA	0.110561318573227	"abundance"	763	733	0.0240268224463115	0.120241855829971
"PWY0_1261_anhydromuropeptides_recycling"	"antibiotics"	"Yes"	"antibioticsYes"	0.822664099788075	0.344179840800444	0.0120705109857908	NA	0.110561318573227	"abundance"	763	263	0.0239953247361235	0.120241855829971
"PWY66_422_D_galactose_deg_V"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.222541306656683	0.32005630028218	0.221363854502909	NA	0.537047960054882	"abundance"	763	746	0.0239418281472588	0.120241855829971
"COA_PWY_coenzyme_A_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	0.950690648752928	0.711375436320953	0.181414655775751	NA	0.450663556655598	"prevalence"	763	733	0.0240268224463115	0.120241855829971
"PWY0_1261_anhydromuropeptides_recycling"	"antibiotics"	"Yes"	"antibioticsYes"	-0.642017116565143	0.359446071860645	0.0740783449461393	NA	0.275698515024762	"prevalence"	763	263	0.0239953247361235	0.120241855829971
"PWY66_422_D_galactose_deg_V"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-3.53590852265084	1.40824091191149	0.0120434362520075	NA	0.106326648532648	"prevalence"	763	746	0.0239418281472588	0.120241855829971
"P105_PWY_TCA_cyc_IV"	"antibiotics"	"Yes"	"antibioticsYes"	1.4038640578006	1.05793735562445	0.173640678514557	NA	0.488708099092304	"abundance"	763	95	0.0242673074755473	0.120712009616531
"PWY_3801_sucrose_deg_II"	"antibiotics"	"Yes"	"antibioticsYes"	-0.161484858588063	0.416815281596021	0.78514603946953	NA	0.933532764067999	"abundance"	763	205	0.0244452635961792	0.120712009616531
"PWY_7345_SP_of_anaerobic_sucrose_deg"	"antibiotics"	"Yes"	"antibioticsYes"	-0.142577597805699	0.425852033238624	0.823920794797543	NA	0.947564721208208	"abundance"	763	205	0.0244452635961792	0.120712009616531
"P105_PWY_TCA_cyc_IV"	"antibiotics"	"Yes"	"antibioticsYes"	-1.68399578587599	0.67196700171053	0.0122081734877268	NA	0.106326648532648	"prevalence"	763	95	0.0242673074755473	0.120712009616531
"PWY_3801_sucrose_deg_II"	"antibiotics"	"Yes"	"antibioticsYes"	-1.0292638236057	0.411135085618799	0.0122982553402972	NA	0.106326648532648	"prevalence"	763	205	0.0244452635961792	0.120712009616531
"PWY_7345_SP_of_anaerobic_sucrose_deg"	"antibiotics"	"Yes"	"antibioticsYes"	-1.0292638236057	0.411135085618799	0.0122982553402972	NA	0.106326648532648	"prevalence"	763	205	0.0244452635961792	0.120712009616531
"NONOXIPENT_PWY_pentose_phosphate_pwy"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.342058524623273	0.204205958987986	0.012517534434659	NA	0.113573727065687	"abundance"	763	759	0.0248783802009952	0.121950587613638
"OANTIGEN_PWY_O_antigen_building_blocks_biosyn"	"age"	"age"	"age"	-0.0447038616547098	0.0914401780319535	0.707761837496244	NA	0.895535386219738	"abundance"	763	430	0.0254313554788797	0.121950587613638
"PWY_5971_palmitate_biosyn_II"	"age"	"age"	"age"	-0.0977873197954384	0.147774054241825	0.55641819954482	NA	0.823557971740078	"abundance"	763	140	0.0251958326264444	0.121950587613638
"PWY_7211_SP_of_pyrimidine_dnt_de_novo_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.450166128166246	0.218086437487001	0.0127997603186769	NA	0.114390768439069	"abundance"	763	443	0.0254356867731382	0.121950587613638
"PWY_7357_thiamin_formation_from_pyrithiamine__oxythiamine"	"age"	"age"	"age"	-0.155201208133321	0.0749001454161991	0.0563138094367273	NA	0.278080581112335	"abundance"	763	564	0.0253574987645914	0.121950587613638
"PWY0_1296_purine_rns_deg"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.571117454685116	0.296694003255889	0.0128125860706842	NA	0.114390768439069	"abundance"	763	752	0.0254610097795498	0.121950587613638
"THISYNARA_PWY_SP_of_thiamin_diphosphate_biosyn_III"	"age"	"age"	"age"	-0.13101331942966	0.0782615673167264	0.126320240611599	NA	0.428993757745076	"abundance"	763	645	0.0253904822487844	0.121950587613638
"NONOXIPENT_PWY_pentose_phosphate_pwy"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	6.28281699073608	85.3470293722135	0.94131677791939	NA	0.999999952271712	"prevalence"	763	759	0.0248783802009952	0.121950587613638
"OANTIGEN_PWY_O_antigen_building_blocks_biosyn"	"age"	"age"	"age"	-0.319869639306227	0.128495067212248	0.0127975665948142	NA	0.107265100161114	"prevalence"	763	430	0.0254313554788797	0.121950587613638
"PWY_5971_palmitate_biosyn_II"	"age"	"age"	"age"	-0.440470260207575	0.176705459501762	0.0126782857783611	NA	0.107265100161114	"prevalence"	763	140	0.0251958326264444	0.121950587613638
"PWY_7211_SP_of_pyrimidine_dnt_de_novo_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.854205840129041	0.360964612233178	0.0179594476311833	NA	0.129733378283153	"prevalence"	763	443	0.0254356867731382	0.121950587613638
"PWY_7357_thiamin_formation_from_pyrithiamine__oxythiamine"	"age"	"age"	"age"	-0.261640041134562	0.105059703717084	0.0127601602268026	NA	0.107265100161114	"prevalence"	763	564	0.0253574987645914	0.121950587613638
"PWY0_1296_purine_rns_deg"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.27671911394801	1.34219647337553	0.341494604282847	NA	0.622858929406256	"prevalence"	763	752	0.0254610097795498	0.121950587613638
"THISYNARA_PWY_SP_of_thiamin_diphosphate_biosyn_III"	"age"	"age"	"age"	-0.345551640792496	0.138779722125828	0.0127768652674231	NA	0.107265100161114	"prevalence"	763	645	0.0253904822487844	0.121950587613638
"PWY_7196_SP_of_pyrimidine_rns_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.350188702149158	0.287033162156137	0.121550124084007	NA	0.427917786996062	"abundance"	763	389	0.0260283568891954	0.12413524054847
"PWY_7196_SP_of_pyrimidine_rns_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.970097705800169	0.391004529002267	0.0130999832248433	NA	0.108968042279378	"prevalence"	763	389	0.0260283568891954	0.12413524054847
"TCA_TCA_cyc_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.509979515545716	0.310169849828968	0.126442784967521	NA	0.428993757745076	"abundance"	763	395	0.0262687495215878	0.124748614749327
"TCA_TCA_cyc_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.655617228119106	0.264603022711044	0.0132217825273947	NA	0.109154264775033	"prevalence"	763	395	0.0262687495215878	0.124748614749327
"COMPLETE_ARO_PWY_SP_of_aromatic_amino_acid_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.0316165182055518	0.201895559187898	0.495783726618715	NA	0.779288223811951	"abundance"	763	733	0.0266107307989139	0.125837184625372
"COMPLETE_ARO_PWY_SP_of_aromatic_amino_acid_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.16234631711544	0.874350398316222	0.0133950794765485	NA	0.109491173914636	"prevalence"	763	733	0.0266107307989139	0.125837184625372
"ARO_PWY_chorismate_biosyn_I"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.080589216946426	0.22632376380049	0.270100305153068	NA	0.593062210323384	"abundance"	763	735	0.0267428329189328	0.125928276529658
"ARO_PWY_chorismate_biosyn_I"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.15803887055864	0.87323796859929	0.0134620295796683	NA	0.109491173914636	"prevalence"	763	735	0.0267428329189328	0.125928276529658
"CALVIN_PWY_Calvin_Benson_Bassham_cyc"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.23134572059108	0.162404034651725	0.0138850462490133	NA	0.12012179545658	"abundance"	763	756	0.0275772979886893	0.127174646923047
"PWY_4041_beta_glutamyl_cyc"	"diagnosis"	"UC"	"diagnosisUC"	-1.07142005086815	0.410697456034829	0.0138294977703884	NA	0.12012179545658	"abundance"	763	240	0.0274677405321955	0.127174646923047
"PWY_6147_6_hydroxymethyl_dihydropterin_diphosphate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.747315935276936	0.263896693967486	0.013789018256374	NA	0.12012179545658	"abundance"	763	533	0.0273878994882734	0.127174646923047
"PWY_6737_starch_deg_V"	"antibiotics"	"Yes"	"antibioticsYes"	-0.457065961257308	0.165758157510574	0.0137428356988096	NA	0.12012179545658	"abundance"	763	759	0.0272968058645746	0.127174646923047
"PWY66_399_gluconeogenesis_III"	"diagnosis"	"UC"	"diagnosisUC"	-0.418126782105118	0.347560324523733	0.268879201985748	NA	0.591852444607683	"abundance"	763	630	0.0272292787506439	0.127174646923047
"CALVIN_PWY_Calvin_Benson_Bassham_cyc"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	9.88288685921415	41.4202583494633	0.811415517670828	NA	0.972385286067358	"prevalence"	763	756	0.0275772979886893	0.127174646923047
"PWY_4041_beta_glutamyl_cyc"	"diagnosis"	"UC"	"diagnosisUC"	0.364783454514847	0.3843336073993	0.342553310213621	NA	0.622878763250224	"prevalence"	763	240	0.0274677405321955	0.127174646923047
"PWY_6147_6_hydroxymethyl_dihydropterin_diphosphate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.114857281948119	0.432699261279197	0.790667694911987	NA	0.960346381651949	"prevalence"	763	533	0.0273878994882734	0.127174646923047
"PWY_6737_starch_deg_V"	"antibiotics"	"Yes"	"antibioticsYes"	-1.67416109935724	1.21766406928696	0.169163780937493	NA	0.433559542031744	"prevalence"	763	759	0.0272968058645746	0.127174646923047
"PWY66_399_gluconeogenesis_III"	"diagnosis"	"UC"	"diagnosisUC"	-1.37536859938083	0.558001933486956	0.013708602263329	NA	0.110676803567171	"prevalence"	763	630	0.0272292787506439	0.127174646923047
"PWY_724_SP_of_L_lysine_L_threonine__L_methionine_biosyn_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.177806860815033	0.152334381392222	0.0230259484629539	NA	0.173628097869301	"abundance"	763	753	0.027962657326794	0.128421092908239
"PWY_724_SP_of_L_lysine_L_threonine__L_methionine_biosyn_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-3.09027859923248	1.25866459873256	0.0140804583165997	NA	0.112849220668807	"prevalence"	763	753	0.027962657326794	0.128421092908239
"PWY66_409_SP_of_purine_nt_salvage"	"diagnosis"	"UC"	"diagnosisUC"	0.661439414700929	0.27683521042334	0.0142376071184437	NA	0.122224381109101	"abundance"	763	288	0.0282725047804282	0.12931194809409
"PWY66_409_SP_of_purine_nt_salvage"	"diagnosis"	"UC"	"diagnosisUC"	0.277237825190593	0.286395891975862	0.333032857565885	NA	0.617154968041042	"prevalence"	763	288	0.0282725047804282	0.12931194809409
"PWY_4041_beta_glutamyl_cyc"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	1.7215093539134	0.629248258791759	0.0143491286064409	NA	0.122241431486932	"abundance"	763	240	0.0284923597211177	0.129785605913336
"PWY_4041_beta_glutamyl_cyc"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.535441604629424	0.588917911332253	0.363246858685997	NA	0.644337723485016	"prevalence"	763	240	0.0284923597211177	0.129785605913336
"COBALSYN_PWY_adenosylcobalamin_salvage_from_cobinamide_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.49608486484522	0.241312179799078	0.0146026709224825	NA	0.122530682326996	"abundance"	763	546	0.0289921038468947	0.131525154037132
"COBALSYN_PWY_adenosylcobalamin_salvage_from_cobinamide_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.765559339056513	0.411917610782735	0.0630944409564276	NA	0.255637255240434	"prevalence"	763	546	0.0289921038468947	0.131525154037132
"PWY_7282_4_amino_2_methyl_5_phosphomethylpyrimidine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	1.02264889892651	0.350186720868693	0.0151158090853456	NA	0.124957355105524	"abundance"	763	568	0.0300031304863866	0.135560702926346
"PWY_7282_4_amino_2_methyl_5_phosphomethylpyrimidine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.612315438737738	0.579100969347841	0.290349495713324	NA	0.574421164492306	"prevalence"	763	568	0.0300031304863866	0.135560702926346
"ARO_PWY_chorismate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.036271044538584	0.146518055770319	0.687562287562804	NA	0.888307808667605	"abundance"	763	735	0.0303359595483387	0.136511817967524
"ARO_PWY_chorismate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.40962491000675	0.58115443653957	0.0152847922106304	NA	0.121400032542964	"prevalence"	763	735	0.0303359595483387	0.136511817967524
"PWY_7560_methylerythritol_phosphate_pwy_II"	"antibiotics"	"Yes"	"antibioticsYes"	-0.325521797726602	0.42446641627442	0.513465720322339	NA	0.78929441305748	"abundance"	763	221	0.0305007940050969	0.136702353854169
"PWY_7560_methylerythritol_phosphate_pwy_II"	"antibiotics"	"Yes"	"antibioticsYes"	-1.12774470454126	0.465322404213324	0.0153684922800291	NA	0.121400032542964	"prevalence"	763	221	0.0305007940050969	0.136702353854169
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"antibiotics"	"Yes"	"antibioticsYes"	0.236261584575119	0.25848828486687	0.272503417838024	NA	0.594593950769083	"abundance"	763	516	0.0309976793091099	0.138373640435866
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"antibiotics"	"Yes"	"antibioticsYes"	-0.880382430557208	0.364147133643034	0.0156208450546659	NA	0.122512056214451	"prevalence"	763	516	0.0309976793091099	0.138373640435866
"P108_PWY_pyruvate_fermentation_to_propanoate_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.359083352442295	0.365063146854697	0.372234550285087	NA	0.69582992193347	"abundance"	763	324	0.0315303591091427	0.140190760023121
"P108_PWY_pyruvate_fermentation_to_propanoate_I"	"diagnosis"	"UC"	"diagnosisUC"	-1.02906400640761	0.426749769338497	0.0158914486242601	NA	0.123750429712324	"prevalence"	763	324	0.0315303591091427	0.140190760023121
"SER_GLYSYN_PWY_SP_of_L_serine__glycine_biosyn_I"	"diagnosis"	"CD"	"diagnosisCD"	-0.582916755868577	0.250876614905526	0.0159649409361467	NA	0.131006427093674	"abundance"	763	728	0.0316750025331987	0.140275011218451
"SER_GLYSYN_PWY_SP_of_L_serine__glycine_biosyn_I"	"diagnosis"	"CD"	"diagnosisCD"	-0.0147116796559312	0.653510821751657	0.982039730181268	NA	0.999999952271712	"prevalence"	763	728	0.0316750025331987	0.140275011218451
"PWY_7184_pyrimidine_dnt_de_novo_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	-0.134980099162899	0.140441193999675	0.534442376263957	NA	0.807087539797802	"abundance"	763	706	0.0321326628735906	0.141181306169004
"PWY_7184_pyrimidine_dnt_de_novo_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.069136116959505	0.16482188037693	0.874299994085676	NA	0.964359585297076	"abundance"	763	706	0.0320238392887174	0.141181306169004
"PWY_7184_pyrimidine_dnt_de_novo_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	-1.10252105946138	0.458536543902346	0.0161975111200372	NA	0.124369700767838	"prevalence"	763	706	0.0321326628735906	0.141181306169004
"PWY_7184_pyrimidine_dnt_de_novo_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.29210959806555	0.53710687142557	0.016142205036072	NA	0.124369700767838	"prevalence"	763	706	0.0320238392887174	0.141181306169004
"PWY_6163_chorismate_biosyn_from_3_dehydroquinate"	"diagnosis"	"UC"	"diagnosisUC"	-0.497309949926171	0.190905229918434	0.0167115038516621	NA	0.136131666412079	"abundance"	763	747	0.03314373334234	0.145052574157065
"PWY_6163_chorismate_biosyn_from_3_dehydroquinate"	"diagnosis"	"UC"	"diagnosisUC"	-1.05163067632248	1.15999851911649	0.364629298241892	NA	0.644398040399201	"prevalence"	763	747	0.03314373334234	0.145052574157065
"PWY_7229_SP_of_adenosine_nt_de_novo_biosyn_I"	"diagnosis"	"CD"	"diagnosisCD"	0.374753123926066	0.14105868995738	0.017025026062313	NA	0.137680645547401	"abundance"	763	752	0.0337602006122036	0.146600715498907
"PWY0_1261_anhydromuropeptides_recycling"	"age"	"age"	"age"	-0.0495378504047137	0.129074195961688	0.762055726706774	NA	0.925412612627595	"abundance"	763	263	0.0336512444812725	0.146600715498907
"PWY_7229_SP_of_adenosine_nt_de_novo_biosyn_I"	"diagnosis"	"CD"	"diagnosisCD"	-0.825286493911871	1.12782757375035	0.464321893817066	NA	0.739409979570756	"prevalence"	763	752	0.0337602006122036	0.146600715498907
"PWY0_1261_anhydromuropeptides_recycling"	"age"	"age"	"age"	-0.334666570398256	0.140182370757964	0.0169696060046122	NA	0.128424049354337	"prevalence"	763	263	0.0336512444812725	0.146600715498907
"ARGSYN_PWY_L_arginine_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.460135982767472	0.208787103488569	0.0813894019373163	NA	0.347463871312921	"abundance"	763	476	0.0344400741670903	0.147827395271049
"PWY_3781_aerobic_respiration_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.87044696444239	0.324718507110546	0.0173460659931597	NA	0.139267695311987	"abundance"	763	553	0.0343912459808804	0.147827395271049
"PWY_7400_L_arginine_biosyn_IV"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.348926513287751	0.20252299387926	0.211164655022607	NA	0.5213711393921	"abundance"	763	476	0.0344400741670903	0.147827395271049
"ARGSYN_PWY_L_arginine_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.957167294567513	0.402380523338058	0.0173709113643594	NA	0.128424049354337	"prevalence"	763	476	0.0344400741670903	0.147827395271049
"PWY_3781_aerobic_respiration_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.0364177862722604	0.394090428352157	0.926372516762386	NA	0.999999952271712	"prevalence"	763	553	0.0343912459808804	0.147827395271049
"PWY_7400_L_arginine_biosyn_IV"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.957167294567513	0.402380523338058	0.0173709113643594	NA	0.128424049354337	"prevalence"	763	476	0.0344400741670903	0.147827395271049
"PWY_6897_thiamin_salvage_II"	"age"	"age"	"age"	-0.115615260480971	0.0694382500679111	0.132981600708399	NA	0.439075344350808	"abundance"	763	556	0.0345863093764117	0.147886288368105
"PWY_6897_thiamin_salvage_II"	"age"	"age"	"age"	-0.244585406169575	0.10288866054986	0.0174453243592048	NA	0.128424049354337	"prevalence"	763	556	0.0345863093764117	0.147886288368105
