"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"error"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"Parasutterella_SGB9260"	"age"	"age"	"age"	-0.314618380019771	0.338269307411692	1	NA	1	"abundance"	405	55	0.00521311060488197	0.0196416554403295
"Eisenbergiella_massiliensis"	"age"	"age"	"age"	-0.0765250886698613	0.125859255888454	0.54317345092212	NA	0.683649343401979	"prevalence"	405	86	0.00520345122214436	0.0196416554403295
"Parasutterella_SGB9260"	"age"	"age"	"age"	-0.512677578834584	0.170308221396413	0.00260996125130765	NA	0.0131398049203765	"prevalence"	405	55	0.00521311060488197	0.0196416554403295
"Fusicatenibacter_saccharivorans"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00274706869211111	NA	0.0247677629153553	"abundance"	405	350	0.00548659099782305	0.0205248880645371
"GGB33469_SGB15236"	"age"	"age"	"age"	0.567158556005385	0.249710547232752	0.00677881845153117	NA	0.0448211428959449	"abundance"	405	132	0.0055178209351581	0.0205248880645371
"Fusicatenibacter_saccharivorans"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0848551637101646	NA	0.188423633485689	"prevalence"	405	350	0.00548659099782305	0.0205248880645371
"GGB33469_SGB15236"	"age"	"age"	"age"	0.332211401186298	0.110997064143821	0.00276272679725719	NA	0.0135582558789765	"prevalence"	405	132	0.0055178209351581	0.0205248880645371
"Flavonifractor_plautii"	"antibiotics"	"Yes"	"antibioticsYes"	2.02335113473584	0.719960045644578	0.00279545856832453	NA	0.0247677629153553	"abundance"	405	309	0.00558310254804184	0.0206362777725091
"Flavonifractor_plautii"	"antibiotics"	"Yes"	"antibioticsYes"	-0.296634235171425	0.778131783882632	0.703044933280741	NA	0.797239302982432	"prevalence"	405	309	0.00558310254804184	0.0206362777725091
"Parasutterella_SGB9260"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.19893953679636	NA	0.422181288849865	"abundance"	405	55	0.00566053344414297	0.0207908901344622
"Parasutterella_SGB9260"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0028342833029923	NA	0.0137935120745625	"prevalence"	405	55	0.00566053344414297	0.0207908901344622
"Gemmiger_formicilis"	"reads"	"reads"	"reads"	-0.69462170871621	0.156897740923909	0.0115749867509043	NA	0.0596246410540768	"abundance"	405	204	0.00580452710146532	0.0211865239203484
"Gemmiger_formicilis"	"reads"	"reads"	"reads"	0.323375025467957	0.108607725903967	0.0029064873851928	NA	0.0139130215815787	"prevalence"	405	204	0.00580452710146532	0.0211865239203484
"Haemophilus_parainfluenzae"	"reads"	"reads"	"reads"	-0.876033539949209	0.192834570596063	0.00292484421290751	NA	0.0249174228138082	"abundance"	405	198	0.00584113371214524	0.0211877148316324
"Haemophilus_parainfluenzae"	"reads"	"reads"	"reads"	0.0908326303508407	0.102130848278264	0.373801538477446	NA	0.535181002825081	"prevalence"	405	198	0.00584113371214524	0.0211877148316324
"Tyzzerella_nexilis"	"reads"	"reads"	"reads"	-1.44776085106166	0.361794332052183	0.00307837366311947	NA	0.0257305572219231	"abundance"	405	41	0.00614727094182915	0.0220245780983327
"Alistipes_dispar"	"age"	"age"	"age"	0.482350497395261	0.175980649390055	0.00612657107417584	NA	0.0243872790561207	"prevalence"	405	31	0.00612657107417584	0.0220245780983327
"Tyzzerella_nexilis"	"reads"	"reads"	"reads"	-0.475772227926356	0.17654735749093	0.00704160375805853	NA	0.0274153106313745	"prevalence"	405	41	0.00614727094182915	0.0220245780983327
"Clostridium_sp_AF36_4"	"age"	"age"	"age"	0.235103246374226	0.120336912548789	0.00347517373209039	NA	0.0278716212062695	"abundance"	405	224	0.00693827063171256	0.0247070124934155
"Clostridium_sp_AF36_4"	"age"	"age"	"age"	0.201533650223491	0.103572812876006	0.0516768300041796	NA	0.132365213694916	"prevalence"	405	224	0.00693827063171256	0.0247070124934155
"Bacteroides_fragilis"	"age"	"age"	"age"	0.508899157670025	0.212620417050346	0.00352327491546522	NA	0.0278716212062695	"abundance"	405	175	0.0070341363648005	0.0248965796184454
"Bacteroides_fragilis"	"age"	"age"	"age"	0.114800397450124	0.103271354942229	0.266293681432434	NA	0.432352750374564	"prevalence"	405	175	0.0070341363648005	0.0248965796184454
"Roseburia_intestinalis"	"age"	"age"	"age"	0.0525939338598508	0.194509896335825	1	NA	1	"abundance"	405	254	0.00731769951805685	0.0257441958948506
"Roseburia_intestinalis"	"age"	"age"	"age"	0.317803001843924	0.109376261115863	0.00366556795323833	NA	0.0174039974365137	"prevalence"	405	254	0.00731769951805685	0.0257441958948506
"Clostridiaceae_bacterium"	"reads"	"reads"	"reads"	-0.293759192222945	0.120257198999147	1	NA	1	"abundance"	405	353	0.00747693089903082	0.0261468721259521
"Clostridiaceae_bacterium"	"reads"	"reads"	"reads"	0.463162862877457	0.159775334552758	0.0037454797588273	NA	0.0174813871855872	"prevalence"	405	353	0.00747693089903082	0.0261468721259521
"Bacteroides_caecigallinarum"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.39663000111973	NA	0.700028248988209	"abundance"	405	16	0.00758875388480636	0.0262238595782658
"Roseburia_sp_AF02_12"	"reads"	"reads"	"reads"	-0.396228526377117	0.219047444281426	1	NA	1	"abundance"	405	185	0.00756450159810476	0.0262238595782658
"Bacteroides_caecigallinarum"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00380160303522188	NA	0.0174813871855872	"prevalence"	405	16	0.00758875388480636	0.0262238595782658
"Roseburia_sp_AF02_12"	"reads"	"reads"	"reads"	0.30334710865309	0.104776654092667	0.00378943069153536	NA	0.0174813871855872	"prevalence"	405	185	0.00756450159810476	0.0262238595782658
"Akkermansia_sp_KLE1798"	"age"	"age"	"age"	-0.462715049368078	0.173824446409431	0.00776853492239188	NA	0.0298475289123478	"prevalence"	405	51	0.00776853492239188	0.0266872023216286
"Clostridium_sp_AF20_17LB"	"reads"	"reads"	"reads"	-0.294683769155599	0.199202315641345	1	NA	1	"abundance"	405	163	0.00808647745706036	0.027616975642826
"Clostridium_sp_AF20_17LB"	"reads"	"reads"	"reads"	0.323842989140831	0.112675210110461	0.00405144583520799	NA	0.0184847216231365	"prevalence"	405	163	0.00808647745706036	0.027616975642826
"Lacrimispora_amygdalina"	"antibiotics"	"Yes"	"antibioticsYes"	-1.90887625996781	0.609747994391643	0.00417405727609577	NA	0.0322279449299581	"abundance"	405	272	0.00833069179804741	0.0282856047096493
"Lacrimispora_amygdalina"	"antibiotics"	"Yes"	"antibioticsYes"	-0.635886835741792	0.537192694400673	0.236523108761288	NA	0.398067710422456	"prevalence"	405	272	0.00833069179804741	0.0282856047096493
"GGB9453_SGB14844"	"reads"	"reads"	"reads"	-0.0189064443326375	0.367066712116091	0.455675306428845	NA	0.756469212487034	"abundance"	405	62	0.00845110175744968	0.0283646173928196
"GGB9708_SGB15234"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00421946005854981	NA	0.0322279449299581	"abundance"	405	111	0.00842111627391393	0.0283646173928196
"GGB9453_SGB14844"	"reads"	"reads"	"reads"	-0.434862846088431	0.152042408793217	0.00423451644347989	NA	0.0191702139766841	"prevalence"	405	62	0.00845110175744968	0.0283646173928196
"GGB9708_SGB15234"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.147930007567703	NA	0.286822230567367	"prevalence"	405	111	0.00842111627391393	0.0283646173928196
"Rikenellaceae_bacterium"	"reads"	"reads"	"reads"	0.451490000072796	0.171818684312413	0.00859612865302273	NA	0.0319754084927724	"prevalence"	405	36	0.00859612865302273	0.0286865093335158
"Firmicutes_bacterium_AF16_15"	"reads"	"reads"	"reads"	-0.309432051613143	0.150759488042106	1	NA	1	"abundance"	405	325	0.00891249573187703	0.0295732812921374
"Firmicutes_bacterium_AF16_15"	"reads"	"reads"	"reads"	0.376420251352569	0.132392894253371	0.00446622143288228	NA	0.019910483334376	"prevalence"	405	325	0.00891249573187703	0.0295732812921374
"Fusicatenibacter_saccharivorans"	"age"	"age"	"age"	-0.00108322857659107	0.097782604267663	1	NA	1	"abundance"	405	350	0.00908875596973681	0.0299877598097531
"Fusicatenibacter_saccharivorans"	"age"	"age"	"age"	0.546327186635745	0.192575906779662	0.00455475086257848	NA	0.0201513219980745	"prevalence"	405	350	0.00908875596973681	0.0299877598097531
"GGB3175_SGB4191"	"reads"	"reads"	"reads"	0.532240708723298	0.283164634713494	0.00463073401836533	NA	0.0347697486463702	"abundance"	405	82	0.00924002433918182	0.0303155854723718
"GGB3175_SGB4191"	"reads"	"reads"	"reads"	0.188697705255656	0.122868493469912	0.124594881735708	NA	0.248339286462982	"prevalence"	405	82	0.00924002433918182	0.0303155854723718
"Roseburia_hominis"	"age"	"age"	"age"	-0.21620738091595	0.139500537936217	1	NA	1	"abundance"	405	310	0.00934592207035186	0.0304917234027122
"Roseburia_hominis"	"age"	"age"	"age"	0.38707364219978	0.136871702376961	0.00468393063828807	NA	0.0203702816551636	"prevalence"	405	310	0.00934592207035186	0.0304917234027122
"Bacteroides_cellulosilyticus"	"reads"	"reads"	"reads"	-0.0947597316337375	0.220006997133958	1	NA	1	"abundance"	405	147	0.009486672011538	0.0307789803041011
"Bacteroides_cellulosilyticus"	"reads"	"reads"	"reads"	0.314735982005074	0.111481864672085	0.00475463930322087	NA	0.0203702816551636	"prevalence"	405	147	0.009486672011538	0.0307789803041011
"GGB9713_SGB15249"	"reads"	"reads"	"reads"	0.0517824238817531	0.202735907231208	0.0895960151259392	NA	0.24500638704192	"abundance"	405	151	0.00996174027880851	0.0321417476399125
"GGB9713_SGB15249"	"reads"	"reads"	"reads"	0.318946967768354	0.113606816242818	0.00499333684583223	NA	0.0211312225939567	"prevalence"	405	151	0.00996174027880851	0.0321417476399125
"Bacteroides_stercoris"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00506390047939134	NA	0.0373884652061727	"abundance"	405	243	0.0101021578707175	0.0324157153653792
"Bacteroides_stercoris"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.521372194874557	NA	0.666261185572738	"prevalence"	405	243	0.0101021578707175	0.0324157153653792
"Alistipes_finegoldii"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.194027606043755	NA	0.415237823562239	"abundance"	405	230	0.0102947708767732	0.0326747075654105
"Roseburia_inulinivorans"	"antibiotics"	"Yes"	"antibioticsYes"	-0.463681288699024	0.975678751448985	0.745554019566966	NA	1	"abundance"	405	313	0.0102647450241893	0.0326747075654105
"Alistipes_finegoldii"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00516070186023168	NA	0.021527499188395	"prevalence"	405	230	0.0102947708767732	0.0326747075654105
"Roseburia_inulinivorans"	"antibiotics"	"Yes"	"antibioticsYes"	-1.51400192758596	0.541145195463115	0.00514561116924718	NA	0.021527499188395	"prevalence"	405	313	0.0102647450241893	0.0326747075654105
"Odoribacter_splanchnicus"	"reads"	"reads"	"reads"	-0.026545367202692	0.0951373040776527	0.00521071816198415	NA	0.0378417728812947	"abundance"	405	255	0.0103942847402047	0.0328122285852947
"Odoribacter_splanchnicus"	"reads"	"reads"	"reads"	0.166671313763324	0.106845924366305	0.118778302165487	NA	0.241417307710577	"prevalence"	405	255	0.0103942847402047	0.0328122285852947
"Eisenbergiella_massiliensis"	"reads"	"reads"	"reads"	-1.10308471054939	0.282585419894275	0.00542403111040368	NA	0.0387555771275618	"abundance"	405	86	0.0108186421073207	0.0337865614474616
"Parabacteroides_merdae"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.807814896597685	NA	1	"abundance"	405	231	0.0108102301465985	0.0337865614474616
"Eisenbergiella_massiliensis"	"reads"	"reads"	"reads"	0.239007848415414	0.119819833334914	0.0460726704735305	NA	0.121200178182621	"prevalence"	405	86	0.0108186421073207	0.0337865614474616
"Parabacteroides_merdae"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0054198022012496	NA	0.0224479750746792	"prevalence"	405	231	0.0108102301465985	0.0337865614474616
"Blautia_obeum"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.18167167416206	NA	0.394512508106826	"abundance"	405	246	0.0111735002540168	0.0347091710018394
"Blautia_obeum"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00560244381536053	NA	0.0230410365364123	"prevalence"	405	246	0.0111735002540168	0.0347091710018394
"Bacteroides_uniformis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00566419872559187	NA	0.0398292069117015	"abundance"	405	331	0.0112963143039807	0.0347213029132881
"Parabacteroides_merdae"	"age"	"age"	"age"	-0.406158723177673	0.144431763672428	0.0491603957431062	NA	0.166244697054932	"abundance"	405	231	0.0112700484264921	0.0347213029132881
"Bacteroides_uniformis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.53324780065674	NA	0.679949160662742	"prevalence"	405	331	0.0112963143039807	0.0347213029132881
"Parabacteroides_merdae"	"age"	"age"	"age"	-0.287209079560108	0.10378398254443	0.00565099106324448	NA	0.0230781732932502	"prevalence"	405	231	0.0112700484264921	0.0347213029132881
"Ruminococcus_lactaris"	"reads"	"reads"	"reads"	-0.010489366580696	0.198655040843773	0.154646644054826	NA	0.36057085955941	"abundance"	405	153	0.0116891239653204	0.0357405675170006
"Ruminococcus_lactaris"	"reads"	"reads"	"reads"	0.30029964785648	0.108985200916489	0.00586174199225207	NA	0.0237726203019112	"prevalence"	405	153	0.0116891239653204	0.0357405675170006
"Alistipes_finegoldii"	"antibiotics"	"Yes"	"antibioticsYes"	0.778037698923312	0.981843812003873	0.347258075237731	NA	0.638320860291764	"abundance"	405	230	0.0122394754572928	0.0370355112282849
"Eubacterium_rectale"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.274502392693334	NA	0.545311928085862	"abundance"	405	355	0.0122368456634439	0.0370355112282849
"Alistipes_finegoldii"	"antibiotics"	"Yes"	"antibioticsYes"	-1.54820309207457	0.564978702832899	0.00613857880350984	NA	0.0243872790561207	"prevalence"	405	230	0.0122394754572928	0.0370355112282849
"Eubacterium_rectale"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00613725578601342	NA	0.0243872790561207	"prevalence"	405	355	0.0122368456634439	0.0370355112282849
"Bacteroides_thetaiotaomicron"	"antibiotics"	"Yes"	"antibioticsYes"	-0.0669137083120327	0.882270490595662	1	NA	1	"abundance"	405	308	0.0124605514938439	0.0375101137752826
"Bacteroides_thetaiotaomicron"	"antibiotics"	"Yes"	"antibioticsYes"	-1.50455686192206	0.550237129649012	0.00624980578308507	NA	0.0246613957927141	"prevalence"	405	308	0.0124605514938439	0.0375101137752826
"Vescimonas_coprocola"	"age"	"age"	"age"	-0.451283973153096	0.143813965432128	0.022263798079118	NA	0.0893245653022699	"abundance"	405	256	0.0127484914756885	0.0381800975477031
"Vescimonas_coprocola"	"age"	"age"	"age"	-0.28583203185375	0.104822281514846	0.00639469177932053	NA	0.0250637583833771	"prevalence"	405	256	0.0127484914756885	0.0381800975477031
"Clostridium_sp_AT4"	"age"	"age"	"age"	0.704729753512082	0.295161291022372	0.00648059243778043	NA	0.0434985219687383	"abundance"	405	88	0.0129191867972162	0.0384939035182362
"Clostridium_sp_AT4"	"age"	"age"	"age"	0.143574732422639	0.120460782145902	0.233308511652641	NA	0.396081891875414	"prevalence"	405	88	0.0129191867972162	0.0384939035182362
"Roseburia_sp_AF02_12"	"age"	"age"	"age"	0.418785292976099	0.198175043986315	0.0071558473012947	NA	0.046618240506964	"abundance"	405	185	0.01426048845199	0.0422747474921936
"Roseburia_sp_AF02_12"	"age"	"age"	"age"	0.167479478527811	0.102216227902868	0.101321126777681	NA	0.214389630573063	"prevalence"	405	185	0.01426048845199	0.0422747474921936
"Bacteroides_ovatus"	"antibiotics"	"Yes"	"antibioticsYes"	2.16681194056133	0.859425760898853	0.0074904145172966	NA	0.0474737757592375	"abundance"	405	316	0.0149247227249523	0.0438637605204117
"Bacteroides_uniformis"	"age"	"age"	"age"	0.198232954680833	0.118448063167435	0.00750149955563573	NA	0.0474737757592375	"abundance"	405	331	0.0149467266156882	0.0438637605204117
"Bacteroides_ovatus"	"antibiotics"	"Yes"	"antibioticsYes"	-1.32343160182412	0.551196628727623	0.0163496477809344	NA	0.0539446005879419	"prevalence"	405	316	0.0149247227249523	0.0438637605204117
"Bacteroides_uniformis"	"age"	"age"	"age"	-0.199634610039217	0.12764318899937	0.117816349634716	NA	0.241417307710577	"prevalence"	405	331	0.0149467266156882	0.0438637605204117
"Dysosmobacter_welbionis"	"age"	"age"	"age"	-0.416698873884554	0.11059912542504	0.00778381781361936	NA	0.047892101269908	"abundance"	405	325	0.0155070478074831	0.0452805795978507
"Dysosmobacter_welbionis"	"age"	"age"	"age"	-0.161371631708472	0.128739930708554	0.210034736416146	NA	0.372046196800947	"prevalence"	405	325	0.0155070478074831	0.0452805795978507
"Escherichia_coli"	"reads"	"reads"	"reads"	-0.854876588557731	0.208531112332547	0.00798975073247865	NA	0.0479932574919135	"abundance"	405	168	0.0159156653481902	0.0462425301658858
"Escherichia_coli"	"reads"	"reads"	"reads"	-0.0757775927759201	0.105653521066226	0.473233838665982	NA	0.625268239323378	"prevalence"	405	168	0.0159156653481902	0.0462425301658858
"Clostridiaceae_bacterium"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00812526932707339	NA	0.0479932574919135	"abundance"	405	353	0.0161845186525093	0.0467908856092348
"Clostridiaceae_bacterium"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.655073400969183	NA	0.763598535261483	"prevalence"	405	353	0.0161845186525093	0.0467908856092348
"Lachnospira_eligens"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.543560337570934	NA	0.869304077775898	"abundance"	405	284	0.0164077692280557	0.0472026464491848
"Lachnospira_eligens"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.00823781541543724	NA	0.0314436875987931	"prevalence"	405	284	0.0164077692280557	0.0472026464491848
"Bacteroides_intestinalis"	"reads"	"reads"	"reads"	0.400680692091063	0.167261015639607	0.0165958387257346	NA	0.054449268628253	"prevalence"	405	38	0.0165958387257346	0.0475096559599462
"Phocaeicola_massiliensis"	"reads"	"reads"	"reads"	-0.0883708531456236	0.191057339520872	1	NA	1	"abundance"	405	129	0.016699653902115	0.0475736481894398
"Phocaeicola_massiliensis"	"reads"	"reads"	"reads"	0.294159741279526	0.111586387799851	0.00838498090343297	NA	0.031797589919512	"prevalence"	405	129	0.016699653902115	0.0475736481894398
"Bilophila_wadsworthia"	"reads"	"reads"	"reads"	-0.468330716606667	0.1331989420962	1	NA	1	"abundance"	405	260	0.0170018903435952	0.0479666858002878
"Roseburia_faecis"	"antibiotics"	"Yes"	"antibioticsYes"	-1.68949396515192	1.44078798785418	0.285237412528517	NA	0.559115813053685	"abundance"	405	279	0.0169900667109571	0.0479666858002878
"Bilophila_wadsworthia"	"reads"	"reads"	"reads"	0.296063275895865	0.112569716268011	0.00853738867448722	NA	0.0319604806788496	"prevalence"	405	260	0.0170018903435952	0.0479666858002878
"Roseburia_faecis"	"antibiotics"	"Yes"	"antibioticsYes"	-1.55522316678089	0.591276380814438	0.0085314259700195	NA	0.0319604806788496	"prevalence"	405	279	0.0169900667109571	0.0479666858002878
"Blautia_obeum"	"antibiotics"	"Yes"	"antibioticsYes"	-0.348122041564055	1.09814644884594	1	NA	1	"abundance"	405	246	0.0180776136324771	0.0502729826731743
"Clostridium_sp_1001270H_150608_G6"	"reads"	"reads"	"reads"	0.485672520614202	0.291972394051373	0.0090533850344322	NA	0.0514185842340188	"abundance"	405	91	0.0180248062882827	0.0502729826731743
"Klebsiella_pneumoniae"	"antibiotics"	"Yes"	"antibioticsYes"	5.98379026290065	1.97240160568099	0.00905147568815923	NA	0.0514185842340188	"abundance"	405	20	0.0180210221641851	0.0502729826731743
"Blautia_obeum"	"antibiotics"	"Yes"	"antibioticsYes"	-1.52827080487075	0.585762930763892	0.00908003029128385	NA	0.0335616309500618	"prevalence"	405	246	0.0180776136324771	0.0502729826731743
"Clostridium_sp_1001270H_150608_G6"	"reads"	"reads"	"reads"	0.0281546521570144	0.120299906512876	0.814956106325331	NA	0.873274066227511	"prevalence"	405	91	0.0180248062882827	0.0502729826731743
"Klebsiella_pneumoniae"	"antibiotics"	"Yes"	"antibioticsYes"	0.793703161677393	0.805946444180842	0.324717990474052	NA	0.483371240775288	"prevalence"	405	20	0.0180210221641851	0.0502729826731743
"Alistipes_finegoldii"	"reads"	"reads"	"reads"	-0.0165211532460624	0.141962132389561	0.0512860583817601	NA	0.17211912017515	"abundance"	405	230	0.0189772994161014	0.0525248476730011
"Alistipes_finegoldii"	"reads"	"reads"	"reads"	0.280004972321412	0.108014769032655	0.00953409923213482	NA	0.0350183267394134	"prevalence"	405	230	0.0189772994161014	0.0525248476730011
"Bacteroides_caccae"	"reads"	"reads"	"reads"	-0.158331420492988	0.0934527415128428	1	NA	1	"abundance"	405	291	0.0196940107540578	0.0542514258508007
"Bacteroides_caccae"	"reads"	"reads"	"reads"	0.306361767776271	0.118770499322376	0.00989597049302834	NA	0.0361202922995534	"prevalence"	405	291	0.0196940107540578	0.0542514258508007
"GGB3277_SGB4327"	"age"	"age"	"age"	0.349419651209051	0.150190259030412	0.0199911780920453	NA	0.0616202236375694	"prevalence"	405	43	0.0199911780920453	0.0548114929847628
"Eubacterium_rectale"	"reads"	"reads"	"reads"	-0.00897182273461368	0.110647340731398	0.0102174725836737	NA	0.0572954475261701	"abundance"	405	355	0.0203305484213492	0.0554814966264857
"Eubacterium_rectale"	"reads"	"reads"	"reads"	0.139791650980117	0.157209917194424	0.373893577316152	NA	0.535181002825081	"prevalence"	405	355	0.0203305484213492	0.0554814966264857
"Phascolarctobacterium_succinatutens"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.972544145529372	NA	1	"abundance"	405	55	0.0205393643997362	0.0557906456253299
"Phascolarctobacterium_succinatutens"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.010322963992665	NA	0.0374447886442011	"prevalence"	405	55	0.0205393643997362	0.0557906456253299
"Dysosmobacter_sp_BX15"	"reads"	"reads"	"reads"	0.0407621677868336	0.130116907853698	0.0105930115524795	NA	0.0579346187376348	"abundance"	405	224	0.021073811211208	0.0569773414228958
"Dysosmobacter_sp_BX15"	"reads"	"reads"	"reads"	0.182712728400453	0.104496025867313	0.0803751227446679	NA	0.182648441568205	"prevalence"	405	224	0.021073811211208	0.0569773414228958
"Sutterella_wadsworthensis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.353751033795027	NA	0.645430938852653	"abundance"	405	175	0.0212228453304375	0.0571158602441266
"Sutterella_wadsworthensis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0106683292901402	NA	0.0384586685521102	"prevalence"	405	175	0.0212228453304375	0.0571158602441266
"Eubacterium_ventriosum"	"reads"	"reads"	"reads"	-0.571992375782821	0.171139255440096	0.106874531069904	NA	0.278793752656768	"abundance"	405	196	0.0221577248886412	0.0593583088759929
"Eubacterium_ventriosum"	"reads"	"reads"	"reads"	0.267904980558665	0.105547233177869	0.0111409225216372	NA	0.0399159432677061	"prevalence"	405	196	0.0221577248886412	0.0593583088759929
"Roseburia_inulinivorans"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.011214412474366	NA	0.0596246410540768	"abundance"	405	313	0.0223030619015868	0.0594748317375649
"Roseburia_inulinivorans"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0203570205852109	NA	0.0619192709466832	"prevalence"	405	313	0.0223030619015868	0.0594748317375649
"Bacteroides_stercoris"	"antibiotics"	"Yes"	"antibioticsYes"	1.94535264741476	0.820205004340075	0.0113848094671876	NA	0.0596246410540768	"abundance"	405	243	0.022640005047771	0.059826981664698
"Veillonella_rogosae"	"age"	"age"	"age"	0.794095459322136	0.347746068794058	0.0113782086915939	NA	0.0596246410540768	"abundance"	405	57	0.0226269537501583	0.059826981664698
"Bacteroides_stercoris"	"antibiotics"	"Yes"	"antibioticsYes"	-0.357763139361944	0.594049095362659	0.547011018541098	NA	0.686998784576347	"prevalence"	405	243	0.022640005047771	0.059826981664698
"Veillonella_rogosae"	"age"	"age"	"age"	0.169270918207613	0.13707913700142	0.216889740434563	NA	0.380222564131755	"prevalence"	405	57	0.0226269537501583	0.059826981664698
"Candidatus_Cibionibacter_quicibialis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0115403335521191	NA	0.0596246410540768	"abundance"	405	292	0.0229474878057441	0.0598273789221186
"Collinsella_aerofaciens"	"reads"	"reads"	"reads"	-0.470292072517616	0.180319323279415	1	NA	1	"abundance"	405	202	0.022881250152775	0.0598273789221186
"GGB3175_SGB4191"	"age"	"age"	"age"	-0.172749469679882	0.365489027323561	1	NA	1	"abundance"	405	82	0.0227540806018827	0.0598273789221186
"Candidatus_Cibionibacter_quicibialis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0233608255594492	NA	0.0692523965823267	"prevalence"	405	292	0.0229474878057441	0.0598273789221186
"Collinsella_aerofaciens"	"reads"	"reads"	"reads"	0.261427917791512	0.103457212575077	0.0115068286289353	NA	0.0407271995108984	"prevalence"	405	202	0.022881250152775	0.0598273789221186
"GGB3175_SGB4191"	"age"	"age"	"age"	0.306846632185464	0.121336661369338	0.0114425057700906	NA	0.0407271995108984	"prevalence"	405	82	0.0227540806018827	0.0598273789221186
"Alistipes_onderdonkii"	"antibiotics"	"Yes"	"antibioticsYes"	-1.38057109847585	0.869643089316823	0.157058023119035	NA	0.360978018706795	"abundance"	405	296	0.023534241915387	0.0610844323492712
"Alistipes_onderdonkii"	"antibiotics"	"Yes"	"antibioticsYes"	-1.37162812729984	0.544953982503073	0.0118371803773363	NA	0.0416440562672554	"prevalence"	405	296	0.023534241915387	0.0610844323492712
"Alistipes_onderdonkii"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0142075328337661	NA	0.0676767424232083	"abundance"	405	296	0.0242212026357632	0.0625893023862198
"Alistipes_onderdonkii"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0121848364373845	NA	0.0423568123775746	"prevalence"	405	296	0.0242212026357632	0.0625893023862198
"Dysgonomonas_mossii"	"age"	"age"	"age"	-0.637583639735447	0.283227491169064	0.0243769163836208	NA	0.0711805958401727	"prevalence"	405	25	0.0243769163836208	0.0627141813569804
"Vescimonas_coprocola"	"reads"	"reads"	"reads"	-0.665347024666122	0.147811283881111	0.0128011944071488	NA	0.0637183047456956	"abundance"	405	256	0.0254385182360479	0.0651583098677719
"Vescimonas_coprocola"	"reads"	"reads"	"reads"	0.265845701424557	0.107493341408639	0.0133932992939006	NA	0.0460099222802233	"prevalence"	405	256	0.0254385182360479	0.0651583098677719
"Veillonella_dispar"	"reads"	"reads"	"reads"	-0.985653204357449	0.275040802639338	0.0130592297781162	NA	0.06428043101895	"abundance"	405	158	0.0259479160738348	0.0661728514721378
"Veillonella_dispar"	"reads"	"reads"	"reads"	-0.151177420499005	0.105370291516215	0.151365398798312	NA	0.290487425658203	"prevalence"	405	158	0.0259479160738348	0.0661728514721378
"Haemophilus_parainfluenzae"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.318366085898187	NA	0.600153940650625	"abundance"	405	198	0.0273678442189009	0.0694905261906004
"Haemophilus_parainfluenzae"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.013778850469582	NA	0.0470575945861747	"prevalence"	405	198	0.0273678442189009	0.0694905261906004
"Collinsella_aerofaciens"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0317655679235393	NA	0.11825333269015	"abundance"	405	202	0.0276397465851169	0.0697210323577922
"Collinsella_aerofaciens"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0139167107110662	NA	0.0472520875305969	"prevalence"	405	202	0.0276397465851169	0.0697210323577922
