feature	Feature1	Feature2	Feature3	Feature4	Feature5	Feature6	Feature7	Feature8	Feature9	Feature10	Feature13	Feature15	Feature16	Feature17	Feature18	Feature19	Feature20	Feature21	Feature22	Feature23	Feature24	Feature25	Feature28	Feature29	Feature30	Feature31	Feature32	Feature33	Feature34	Feature35	Feature36	Feature37	Feature38	Feature40	Feature41	Feature42	Feature43	Feature44	Feature45	Feature46	Feature48	Feature49	Feature50	Feature51	Feature52	Feature53	Feature54	Feature55	Feature56	Feature58	Feature59	Feature60	Feature62	Feature63	Feature64	Feature65	Feature66	Feature67	Feature68	Feature69	Feature70	Feature71	Feature72	Feature73	Feature74	Feature75	Feature76	Feature77	Feature78	Feature79	Feature80	Feature81	Feature82	Feature83	Feature84	Feature85	Feature86	Feature87	Feature88	Feature89	Feature90	Feature91	Feature92	Feature93	Feature94	Feature95	Feature96	Feature97	Feature98	Feature99	Feature100	Feature101
Sample36	NA	NA	NA	NA	NA	1.68995333448414	NA	NA	NA	NA	0.797506067958808	NA	NA	NA	NA	NA	NA	NA	NA	1.338670899788	NA	NA	NA	NA	0.0949411985665248	NA	NA	0.208870636846354	0.00949411985665248	NA	NA	0.0854470787098723	NA	0.911435506238638	NA	130.914418703381	NA	0.284823595699574	0.018988239713305	NA	NA	NA	NA	NA	45.6857047502117	NA	NA	145.554351522339	NA	NA	NA	NA	0.11392943827983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.446223633262666	59.556613860781	51.7904238180393	NA	0.11392943827983	0.018988239713305	NA	NA	0.208870636846354	0.199376516989702	NA	37.4448087146374	NA	NA	NA	46.7490461741568	40.13164463407	NA	NA	NA	NA	NA	NA	205.547694896526
Sample37	125.699518250934	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.250065354610611	NA	NA	1.00026141844244	NA	0.166710236407074	NA	NA	NA	0.416775591017684	2.72293386131554	NA	NA	NA	0.388990551616505	NA	NA	0.611270866825937	NA	NA	0.166710236407074	NA	NA	NA	NA	63.9889457409151	NA	13.2256787549612	0.861336221436548	NA	NA	NA	NA	NA	NA	NA	NA	74.4361205557584	NA	NA	NA	121.253911946745	NA	0.444560630418863	NA	NA	0.250065354610611	NA	NA	0.305635433412969	NA	NA	NA	NA	NA	50.457631552541	NA	NA	0.777981103233011	NA	17.5879299409463	NA	NA	NA	NA	NA	NA	7.30746536251007	NA	NA	NA	6.08492362885819	NA	4.58453150119453	685.012361396666	NA	NA	NA	NA	NA	NA	372.263957896996
Sample38	292.079852615106	NA	NA	0.285792419388558	NA	NA	NA	NA	0.107172157270709	NA	0.571584838777116	NA	0.0357240524235698	NA	NA	0.0357240524235698	NA	NA	1.42896209694279	NA	NA	NA	NA	0.0714481048471395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.321516471812128	276.254097391465	NA	2.00054693571991	NA	NA	NA	NA	NA	NA	3.46523308508627	NA	NA	0.893101310589244	NA	0.0714481048471395	0.0357240524235698	69.6261781735375	0.285792419388558	NA	NA	NA	NA	NA	1.28606588724851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.5028714125295	0.178620262117849	NA	NA	NA	NA	NA	NA	45.7625111545929	NA	10.1813549407174	NA	NA	NA	12.9321069773323	11.1816284085773	2.14344314541419	NA	NA	NA	NA	NA	79.3073963803249
Sample39	NA	NA	NA	6.51630564817266	NA	NA	NA	NA	NA	NA	0.651630564817266	NA	NA	NA	NA	NA	NA	NA	NA	1.08605094136211	6.73351583644508	7.81956677780719	NA	NA	NA	NA	NA	19.1144965679731	NA	NA	NA	NA	NA	NA	NA	106.215782065214	NA	91.4454892626896	NA	NA	NA	NA	NA	NA	28.8889550402321	NA	NA	NA	NA	NA	0.217210188272422	45.1797191606638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	384.896453618732	NA	NA	2.38931207099664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100.133896793587	NA	NA	NA	18.8972863797007	11130.0672572672	NA	NA	NA	NA	NA	NA	2294.60842890986
Sample40	95.7595821829345	NA	NA	NA	NA	NA	0.470013141484545	NA	5.56182217423378	NA	0.968003255676503	NA	NA	NA	NA	NA	NA	NA	NA	0.442036168777131	3.82165447183267	NA	NA	NA	NA	NA	NA	13.4793054504318	NA	0.00559539454148268	NA	NA	NA	NA	NA	337.357527695074	NA	21.3632163593809	2.07589137489007	NA	NA	NA	NA	NA	50.2074752207241	NA	NA	99.6987399401383	NA	NA	NA	5.72408861593678	NA	NA	NA	NA	NA	NA	9.27716414977828	NA	NA	NA	NA	NA	NA	NA	0.453226957860097	NA	NA	NA	NA	NA	NA	NA	NA	0.218220387117824	5.85837808493236	4.07904262074087	NA	NA	NA	NA	NA	169.148776989021	189.006832216743	NA	NA	NA	NA	NA	NA	157.02915241217
Sample41	127.938289401572	NA	NA	NA	1028.83707727098	NA	NA	NA	NA	3.64736351364131	0.56113284825251	NA	NA	NA	NA	NA	0.280566424126255	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.280566424126255	0.280566424126255	NA	NA	NA	NA	NA	NA	NA	485.660480162547	NA	25.2509781713629	NA	NA	NA	NA	343.693869554662	NA	72.1055710004475	NA	NA	1.12226569650502	NA	NA	NA	10.9420905409239	0.56113284825251	1.68339854475753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	322.931954169319	NA	NA	NA	21.8841810818479	1.96396496888378	NA	NA	NA	NA	NA	NA	NA	NA	4.20849636189382	NA	NA	NA	NA	982.543617290144	NA	NA	NA	NA	NA	NA	755.004247323752
Sample42	NA	NA	NA	8.35671070658183	NA	NA	NA	NA	NA	NA	4.17835535329091	NA	NA	NA	NA	NA	NA	NA	NA	3.34268428263273	6.68536856526546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	234.823570854949	NA	10.0280528478982	NA	NA	NA	NA	NA	NA	15.0420792718473	NA	NA	7.52103963592364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.35671070658183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5350660598727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835671070658183	NA	NA	13908.0736289641	NA	NA	NA	NA	NA	NA	1635.40828527806
Sample43	11.1954657103021	NA	NA	NA	0.296350562919762	NA	NA	NA	NA	NA	0.263422722595344	NA	0.230494882270926	NA	NA	NA	NA	NA	NA	0.32927840324418	1.87688689849183	NA	NA	NA	NA	NA	NA	2.14030962108717	NA	NA	NA	NA	NA	NA	NA	6.09165046001734	NA	1.54760849524765	0.49391760486627	NA	NA	NA	NA	NA	NA	NA	NA	1168.87247583619	NA	NA	NA	15.2455900702055	NA	NA	0.724412487137197	0.0658556806488361	NA	NA	0.230494882270926	NA	NA	NA	NA	NA	NA	249.362534776818	NA	0.0658556806488361	0.724412487137197	NA	5.46602149385339	NA	NA	NA	NA	NA	NA	NA	NA	26.704478503103	NA	0.131711361297672	NA	3.39156755341506	116.959688832333	NA	NA	NA	NA	NA	NA	251.897978481798
Sample44	22.7102595539211	NA	NA	NA	0.0963660235668507	NA	0.449708109978636	NA	NA	0.770928188534805	0.706684172823572	NA	NA	NA	NA	0.578196141401104	NA	3.88676295052964	NA	0.0321220078556169	NA	NA	0.0642440157112338	NA	NA	NA	NA	5.10739924904309	NA	0.0963660235668507	NA	NA	NA	NA	NA	255.241474420732	NA	3.08371275413922	0.128488031422468	NA	NA	NA	NA	NA	70.3150751959454	NA	NA	NA	NA	0.289098070700552	NA	87.532471406556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.160610039278084	0.835172204246039	NA	0.93153822781289	NA	NA	NA	12.6560710951131	168.479931202711	NA	NA	NA	NA	NA	NA	264.332002643871
Sample45	107.439276864536	NA	NA	38.9419811067444	NA	NA	NA	NA	NA	NA	0.25369368799182	NA	NA	NA	NA	NA	2558.62769024151	NA	NA	0.25369368799182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.0846828173212	NA	8.87927907971372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.507387375983641	0.12684684399591	3.17117109989776	NA	NA	NA	NA	12.1772970236074	NA	24.6082877352066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112.259456936381	NA	NA	NA	NA	NA	0.12684684399591	0.380540531987731	NA	NA	2.41009003592229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106.297655268573	1352.44105068439
Sample46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4331801617361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.995404852083	NA	17.0322611321527	2.4331801617361	NA	NA	NA	NA	NA	9.7327206469444	NA	NA	31.6313421025693	NA	NA	NA	14.5990809704166	NA	NA	NA	4.8663603234722	99.7603866311801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8663603234722	NA	7.2995404852083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72881.0453844814	NA	NA	9.7327206469444	NA	NA	NA	12805.8271912171
Sample47	148.957449389732	NA	NA	16.7839379594064	NA	NA	NA	1.0489961224629	NA	NA	NA	NA	3.1469883673887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.7927789803852	NA	6.29397673477739	NA	898.989676950704	NA	NA	NA	NA	25.1759069391096	NA	NA	53.4988022456078	NA	NA	NA	25.1759069391096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1469883673887	NA	NA	NA	NA	49661.5744296385	NA	9.44096510216608	NA	NA	NA	NA	18659.54302637
Sample48	953.131277078957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	140.790786532179	NA	10.0564847522985	NA	NA	NA	NA	NA	NA	3.3521615840995	NA	NA	NA	NA	NA	NA	1.11738719469983	1.11738719469983	NA	NA	NA	2.23477438939967	NA	NA	NA	NA	NA	NA	NA	NA	1.11738719469983	NA	NA	NA	3.3521615840995	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11738719469983	NA	NA	NA	NA	12966.1610072969	NA	NA	NA	NA	NA	NA	7940.15340553701
Sample49	1373.27542073826	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.271183929845628	NA	NA	NA	NA	NA	NA	NA	NA	0.813551789536885	NA	NA	NA	NA	NA	NA	0.542367859691257	NA	NA	NA	NA	NA	NA	NA	NA	210.981097419899	NA	32.813255511321	NA	NA	NA	NA	NA	NA	145.896954256948	NA	NA	23.8641858264153	NA	NA	NA	10.8473571938251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.8472090547172	655.993926296575	NA	NA	NA	NA	NA	1.08473571938251	NA	NA	4.33894287753005	NA	NA	NA	95.9991111653524	23.321817966724	NA	NA	NA	NA	NA	NA	317.285197919385
Sample50	NA	NA	NA	NA	NA	NA	NA	1.6773473333513	NA	NA	4.88826937148094	NA	NA	NA	NA	NA	NA	1.00640840001078	NA	6.46976828578359	NA	NA	0.143772628572969	NA	NA	NA	NA	6.9010861715025	NA	NA	NA	NA	NA	NA	NA	69.154634343598	NA	51.1830557719769	NA	NA	NA	NA	NA	NA	1.91696838097292	NA	0.191696838097292	0.33546946667026	NA	NA	0.958484190486458	25.7353005145614	NA	NA	NA	NA	140.226237068169	NA	NA	NA	NA	NA	0.958484190486458	NA	NA	4.26525464766474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575090514291875	0.958484190486458	NA	NA	NA	521.511248043682	NA	NA	NA	NA	NA	NA	244.940634878814
Sample51	NA	NA	NA	4.78097857482189	0.0571887389332762	NA	NA	0.125815225653208	NA	NA	0.045750991146621	NA	NA	NA	NA	0.0343132433599657	NA	NA	NA	NA	NA	NA	0.091501982293242	NA	NA	NA	NA	1.68134892463832	NA	NA	NA	NA	NA	1.06371054415894	NA	83.7471892938897	NA	151.138399252862	0.972208561865696	NA	NA	0.102939730079897	NA	NA	5.73031164111428	NA	NA	NA	NA	NA	12.1354504016412	3.00812766789033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0800642345065867	0.091501982293242	NA	25.3918000863747	NA	0.411758920319589	NA	NA	389.123617449798	2.16173433167784	NA	NA	NA	NA	NA	162.038572893545
Sample52	19.3078041212066	NA	NA	NA	0.0115270472365413	0.172905708548119	NA	0.0691622834192476	NA	NA	2.14403078599668	NA	NA	NA	NA	NA	NA	NA	NA	0.219013897494284	NA	NA	NA	0.0115270472365413	2.38609877796404	NA	NA	NA	NA	NA	0.334284369859697	0.749258070375182	NA	0.161378661311578	NA	117.817949804688	NA	5.12953602026086	0.0806893306557889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7720829470079	NA	NA	NA	NA	NA	NA	185.228122043982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.472608936698192	NA	NA	NA	NA	0.0345811417096238	NA	50.684426699072	NA	NA	NA	3.8269796825317	NA	5.6136720041956	171.084435084746	NA	2.69732905335066	NA	NA	NA	NA	536.791535711254
Sample53	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465176956557544	0.0443025672911947	NA	9.9902289241644	NA	NA	NA	NA	2.74675917205407	3.05687714309243	NA	NA	1.92716167716697	NA	NA	NA	NA	NA	1.6834975570654	NA	NA	NA	NA	NA	0.620235942076725	NA	39.9166131293664	NA	114.034808207535	NA	NA	NA	NA	NA	NA	NA	NA	0.199361552810376	2.90181815757325	NA	NA	20.9108117614439	12.0281470195594	NA	NA	NA	NA	5.51566962775374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.066453850936792	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0221512836455973	NA	8.88266474188453	NA	NA	NA	NA	259.856708446502	NA	NA	1.61704370612861	NA	0.598084658431128	NA	70.5075358439363
Sample54	152.113778683352	0.104425935022896	NA	NA	NA	2.01890141044265	NA	NA	NA	NA	0.0348086450076319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522129675114479	NA	NA	NA	NA	NA	NA	NA	461.5626328012	NA	1.04425935022896	0.104425935022896	NA	NA	NA	NA	NA	1.21830257526712	0.452512385099215	NA	NA	NA	NA	NA	44.7639174798147	NA	NA	NA	0.208851870045792	NA	0.730981545160271	NA	NA	NA	NA	0.17404322503816	NA	NA	2.01890141044265	NA	NA	0.0696172900152639	26.8026566558766	NA	NA	NA	NA	NA	NA	NA	0.0348086450076319	NA	0.382895095083951	NA	NA	NA	125.345930672483	248.429299419469	NA	NA	NA	NA	NA	NA	185.704121115716
Sample55	177.073272926977	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8338494474201	NA	NA	NA	NA	NA	NA	NA	NA	2.76676988948402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99.6037160214247	NA	35.9680085632923	8.30030966845206	NA	NA	NA	NA	NA	NA	NA	NA	8.30030966845206	NA	NA	NA	2639.49847456776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91.3034063529727	44387.2893369921	2.76676988948402	NA	NA	NA	NA	NA	17859.4996366194
Sample56	NA	NA	NA	1.68238562591331	NA	NA	NA	NA	NA	NA	0.886924876922999	NA	NA	NA	NA	NA	NA	7.67605764574452	NA	NA	11.8362896465615	NA	0.170455874783639	NA	NA	NA	NA	1.31930075442296	NA	0.248061801514401	NA	NA	NA	2.1452495460575	NA	NA	NA	4.85037042067265	0.0166298414423062	NA	NA	NA	NA	NA	NA	NA	NA	4.52470269242749	NA	0.0277164024038437	0.0249447621634593	6.09067942824466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.173227515024023	NA	NA	NA	15.7456882056236	NA	0.58343027060091	NA	NA	NA	NA	NA	NA	NA	NA	0.934042761009533	NA	NA	NA	NA	31.0548430733867	NA	NA	NA	NA	NA	NA	15.207989998989
Sample57	NA	NA	NA	4.89776797065919	NA	NA	NA	35.9169651181674	NA	NA	6.53035729421226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.53035729421226	NA	NA	NA	NA	NA	NA	NA	58.7732156479103	NA	3.26517864710613	NA	NA	NA	NA	NA	NA	293.866078239551	NA	NA	NA	NA	NA	3.26517864710613	NA	NA	NA	NA	NA	57.1406263243572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.0799117359327	NA	NA	NA	3.26517864710613	NA	NA	NA	34527.6316038237	NA	NA	NA	NA	NA	NA	17174.8396837782
Sample58	5.74281223001114	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.43187465060265	NA	NA	NA	NA	NA	NA	2.53359363088727	NA	0.140755201715959	NA	0.112604161372767	NA	NA	NA	NA	NA	0.0281510403431919	NA	NA	NA	NA	NA	0.0844531210295756	NA	60.1024711327146	NA	20.6065615312164	NA	NA	NA	NA	NA	NA	98.4723391204852	NA	NA	158.743716495259	NA	NA	5.37684870554965	95.3194226020477	NA	NA	NA	NA	NA	NA	NA	0.168906242059151	NA	NA	NA	NA	NA	236.18722847938	NA	NA	NA	5.32054662486326	0.563020806863837	NA	NA	NA	NA	0.168906242059151	NA	1.09789057338448	NA	68.9137467601337	NA	0.140755201715959	NA	NA	NA	NA	8.69867146604629	NA	NA	NA	NA	760.950771516819
Sample59	NA	NA	NA	NA	NA	NA	NA	NA	0.424464402981103	0.371406352608465	0.318348302235827	NA	NA	NA	NA	NA	0.47752245335374	18.9947820334043	NA	0.901986856334843	NA	NA	NA	NA	NA	NA	NA	0.689754654844292	NA	NA	NA	NA	NA	NA	NA	306.569415053101	NA	7.00366264918819	NA	NA	NA	NA	NA	NA	6.36696604471654	NA	NA	NA	NA	NA	1.06116100745276	159.757789672012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1311.17054080863	NA	NA	NA	0.0530580503726378	NA	0.318348302235827	16.3949375651451	0.530580503726378	NA	NA	NA	0.318348302235827	NA	NA	26314.9890111157	NA	NA	NA	NA	NA	NA	3497.10915811093
Sample60	195.887189941651	NA	NA	NA	NA	NA	NA	10.3098521021922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.4788168175374	NA	41.2394084087687	NA	NA	NA	NA	NA	NA	NA	NA	NA	1422.75959010252	NA	NA	20.6197042043844	10.3098521021922	NA	NA	NA	NA	30383.1341451603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87386.3064181809	NA	NA	NA	NA	NA	NA	25403.4755798015
Sample61	NA	NA	NA	0.271786595529065	NA	NA	NA	NA	NA	NA	0.54357319105813	NA	NA	NA	NA	NA	NA	NA	NA	0.108714638211626	NA	NA	0.0543573191058131	NA	NA	NA	0.0543573191058131	NA	NA	NA	NA	NA	NA	NA	NA	218.679494762686	NA	0.54357319105813	0.326143914634878	NA	NA	NA	NA	0.489215871952317	7.39259539839057	NA	NA	564.935617466715	NA	NA	0.652287829269757	47.3452249411632	NA	NA	NA	NA	5.65316118700456	NA	176.770001732104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	448.067381389217	0.70664514837557	NA	NA	NA	NA	NA	1.08714638211626	0.434858552846504	NA	4.51165748578248	2.66350863618484	0.0543573191058131	NA	371.206132173597	570.31699205819	NA	NA	1.6850768922802	NA	NA	NA	255.696829073745
Sample62	81.539614835368	NA	NA	NA	3.9363951989488	2.2493686851136	NA	NA	NA	NA	NA	NA	NA	0.5623421712784	NA	NA	NA	3.9363951989488	NA	NA	NA	4.4987373702272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.4250315309936	NA	77.6032196364192	NA	NA	NA	NA	NA	NA	41.0509785033232	NA	NA	NA	NA	NA	NA	12.9338699394032	NA	NA	NA	NA	10034.4337042918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.1019570066464	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8091855968464	NA	NA	NA	219.313446798576	2247.11931642849	0.5623421712784	NA	NA	NA	NA	NA	1617.29608459668
Sample63	41.4526205077174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.92180292967392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.2180292967392	NA	17.7654087890217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7654087890217	NA	NA	NA	5.92180292967392	NA	NA	NA	NA	NA	NA	17.7654087890217	NA	NA	509103.319666996	NA	NA	NA	NA	53.2962263670652	NA	NA	NA	NA	NA	NA	NA	NA	5.92180292967392	NA	NA	NA	5.92180292967392	1794.3062876912	NA	NA	5.92180292967392	NA	NA	NA	142981.931736977
Sample64	7807.17811463384	NA	NA	1.99010403126022	NA	NA	NA	NA	NA	NA	17.910936281342	NA	NA	NA	NA	NA	NA	NA	5.97031209378066	NA	3.98020806252044	NA	NA	NA	NA	NA	NA	1.99010403126022	NA	NA	NA	NA	NA	NA	NA	107.465617688052	NA	5.97031209378066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.97031209378066	115.426033813093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34669.6023285843	NA	NA	NA	NA	NA	NA	1.99010403126022	NA	NA	33.8317685314237	NA	NA	NA	1.99010403126022	84796.3426679667	NA	NA	NA	NA	NA	NA	15061.1073085773
Sample65	59.3862247738635	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1361234352146	NA	NA	NA	NA	0.264526613692042	NA	11.6391710024499	1.05810645476817	NA	NA	NA	0.132263306846021	NA	NA	NA	NA	1.19036976161419	NA	NA	NA	NA	NA	NA	NA	21.5589190159014	NA	10.1842746271436	NA	NA	NA	NA	NA	NA	26.1881347555122	NA	NA	37.1659892237319	3.57110928484257	NA	0.529053227384084	63.4863872860901	0.396789920538063	NA	NA	NA	112.159284205426	NA	NA	NA	NA	NA	NA	NA	0.264526613692042	NA	NA	NA	NA	1.58715968215225	NA	NA	NA	NA	NA	NA	2.90979275061246	NA	NA	0.661316534230105	NA	NA	NA	NA	12919.8766026399	NA	NA	NA	NA	NA	NA	2319.63387546552
Sample66	46.1195902935644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7383039590632	NA	NA	NA	NA	NA	NA	NA	120.62046692163	NA	7.09532158362529	NA	NA	NA	NA	NA	NA	30.1551167304075	NA	NA	21.2859647508759	NA	NA	NA	7.09532158362529	NA	NA	NA	NA	258.979237802323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77383039590632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.54766079181265	NA	NA	NA	NA	96212.560673959	NA	NA	NA	NA	NA	NA	11471.3611703262
Sample67	2711.15546981268	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582990455217299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.66216026857022	NA	NA	NA	NA	NA	2.66509922385051	NA	0.124926526117993	NA	NA	NA	NA	NA	31.4398424063615	0.124926526117993	16.615227973693	9.91083773869409	NA	NA	0.249853052235985	NA	4.74720799248372	NA	NA	NA	0.374779578353978	NA	2.41524617161453	1.91554006714256	3.9560066604031	0.0416421753726642	NA	0.29149522760865	NA	0.916127858198613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0416421753726642	5.28855627232836	14.7413300819231	NA	NA	0.208210876863321	NA	NA	0.499706104471971	1.58240266416124	NA	8.86978335437748	NA	0.416421753726642	NA	14.6580457311778	402.679835853663	NA	NA	NA	NA	NA	NA	325.72509576498
Sample68	NA	NA	NA	NA	93.9732375350053	NA	NA	NA	0.729417108939239	NA	NA	NA	NA	NA	NA	NA	8.38829675280125	NA	NA	NA	1.70197325419156	NA	NA	NA	NA	NA	NA	NA	NA	0.12156951815654	NA	NA	NA	NA	NA	147.22068648757	NA	6.92946253492277	1.45883421787848	NA	NA	NA	NA	NA	33.9178955656746	NA	0.12156951815654	NA	0.12156951815654	0.364708554469619	1.8235427723481	NA	0.12156951815654	NA	NA	NA	2.55295988128734	NA	NA	NA	NA	2.18825132681772	NA	NA	NA	NA	NA	NA	1.94511229050464	0.12156951815654	NA	NA	NA	NA	NA	NA	1.09412566340886	NA	NA	2.4313903631308	NA	NA	NA	176.03266229067	4180.28945133078	NA	NA	NA	NA	NA	NA	1111.6316740234
Sample69	NA	5.56528771293891	NA	NA	NA	NA	1.81384290296619	17.8251640506848	NA	NA	NA	NA	NA	NA	NA	NA	0.251385476956935	1.52378273724665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.8612457845809	0.197240912689287	36.5862555694247	NA	NA	NA	NA	NA	NA	NA	NA	0.425421576388659	NA	NA	0.0850843152777318	NA	43.7410729905067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92599950037775	44.7814221182207	0.00773493775252107	NA	31.9336905112832	7.30564870725615	0.371277012121011	NA	NA	NA	NA	NA	24.9258369074992
Sample70	10.7236231132195	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.7449817806768	NA	NA	NA	NA	NA	NA	NA	NA	1.34045288915243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.0427173349146	NA	64.3417386793168	NA	4.0213586674573	NA	NA	NA	NA	NA	NA	2.68090577830487	NA	NA	863.251660614167	NA	NA	NA	14.7449817806768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.8517751179632	1.34045288915243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.0213586674573	55819.1392100856	NA	1.34045288915243	NA	NA	NA	NA	8507.85448745049
Sample71	35218.3005126979	NA	NA	NA	NA	26.6855847794642	NA	NA	NA	8.33924524358256	NA	NA	NA	NA	NA	NA	NA	NA	60.0425657537944	NA	NA	NA	NA	NA	NA	NA	NA	65.046112899944	NA	NA	NA	NA	NA	1.66784904871651	NA	150.106414384486	NA	1.66784904871651	1.66784904871651	NA	NA	NA	NA	3.33569809743302	NA	NA	NA	NA	NA	NA	NA	26.6855847794642	1.66784904871651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.3569809743302	1.66784904871651	NA	NA	NA	NA	1.66784904871651	5.00354714614954	1.66784904871651	NA	16.6784904871651	NA	NA	NA	30.0212828768972	241.838112063894	NA	NA	NA	NA	NA	NA	6586.33589338151
