"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Haemophilus_parainfluenzae"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.44160444332392	-0.218203238148827	0.411440848846714	0.000679115139894382	0.00277572636031592	0.000679115139894382	0.00196478243213279	NA	"abundance"	1527	674
"Lachnospira_eligens"	"diagnosis"	"CD"	"diagnosisCD"	-0.479515379786358	0	0.141144240322157	0.000680436502861476	0.00277572636031592	0.00136041001188853	0.00362776003170274	NA	"prevalence"	1527	929
"Veillonella_rogosae"	"antibiotics"	"Yes"	"antibioticsYes"	2.97688961540871	-0.0726333204687373	0.866578123479144	0.000684197246500595	0.00278525295762951	0.00136792636712907	0.00363861522339622	NA	"abundance"	1527	207
"Ruminococcus_lactaris"	"reads"	"reads"	"reads"	0.214902277909235	0	0.0633174377124765	0.000688681962727769	0.00279768098787954	0.00137688964260975	0.00365325493114547	NA	"prevalence"	1527	379
"Lacrimispora_celerecrescens"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.21773345326398	0	0.359289601089566	0.000700761345916478	0.00284084578821742	0.00140103162536903	0.00370799347466088	NA	"prevalence"	1527	756
"Alistipes_shahii"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.42689923442668	0	0.717213197294878	0.000714925207347089	0.00288628895693432	0.00142933929664208	0.00376404562906243	NA	"prevalence"	1527	673
"Roseburia_intestinalis"	"diagnosis"	"CD"	"diagnosisCD"	-0.456856410980612	0	0.135009917500843	0.000714710611059719	0.00288628895693432	0.00142891041086188	0.00376404562906243	NA	"prevalence"	1527	842
"Klebsiella_pneumoniae"	"antibiotics"	"Yes"	"antibioticsYes"	2.28833699701117	-0.0726333204687373	0.657051076924909	0.00073276995978333	0.00295223196168377	0.00073276995978333	0.00209136507440864	NA	"abundance"	1527	119
"Dialister_invisus"	"diagnosis"	"CD"	"diagnosisCD"	0.460286862394229	0	0.13673452646092	0.000761890045223613	0.00305694691656456	0.00152319961400621	0.00397160195651991	NA	"prevalence"	1527	726
"Alistipes_communis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.82402146602407	0	0.24495148070921	0.000768162196678543	0.00307579699243826	0.00153573432019668	0.00399442227125048	NA	"prevalence"	1527	407
"Odoribacter_splanchnicus"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.41691931849783	0	0.718891272074805	0.000773774488551143	0.00309193323237001	0.00154695025014315	0.00401370875712818	NA	"prevalence"	1527	757
"Dorea_longicatena"	"diagnosis"	"UC"	"diagnosisUC"	1.01084376057868	0.0724275054371195	0.18375681529875	0.000779511222868567	0.00310849985609221	0.00155841480799056	0.00403354420891673	NA	"abundance"	1527	1020
"Bifidobacterium_longum"	"diagnosis"	"UC"	"diagnosisUC"	0.522993620529097	0	0.155926373969969	0.000796217921898671	0.00316539033141076	0.00159180188081819	0.00410988456269929	NA	"prevalence"	1527	843
"Hungatella_hathewayi"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.75123690875288	-0.218203238148827	0.523518271962162	0.00081619405858413	0.00323497604558497	0.00081619405858413	0.0023045479301199	NA	"abundance"	1527	451
"Phocaeicola_vulgatus"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.22415357208507	0.403594029086773	0.746106639365476	0.000825237220800634	0.00326419742802518	1.60282233732381e-09	1.59677395114523e-08	NA	"abundance"	1527	1288
"Alistipes_finegoldii"	"reads"	"reads"	"reads"	0.0511156780483221	-0.341953238969257	0.112373196127873	0.000828935582982915	0.00327220228110831	0.00165718403176509	0.00426825935986327	NA	"abundance"	1527	639
"Bacteroides_caecigallinarum"	"diagnosis"	"UC"	"diagnosisUC"	-9.25765882604917	0.0724275054371195	2.19621015926965	0.000843785071010128	0.00332410489668103	0.000843785071010128	0.00237609875996452	NA	"abundance"	1527	21
"Alistipes_onderdonkii"	"diagnosis"	"UC"	"diagnosisUC"	-1.05480191740328	0.0724275054371195	0.264535640569926	0.000846101520437292	0.00332652388518002	1.29707804661965e-12	2.32154985971247e-11	NA	"abundance"	1527	831
"Alistipes_putredinis"	"reads"	"reads"	"reads"	0.197489217865503	0	0.0592843730436551	0.000864666111271453	0.00339268590647474	0.00172858457505892	0.00444132679139227	NA	"prevalence"	1527	873
"Oscillospiraceae_bacterium"	"diagnosis"	"CD"	"diagnosisCD"	-3.76189071159761	-0.0688618225536278	1.05140531383905	0.000866749929256283	0.00339404681716789	0.000866749929256283	0.0024342763970602	NA	"abundance"	1527	81
"Bilophila_wadsworthia"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-3.24881407961947	0	0.9765835074996	0.000878764979712131	0.00343421354071501	0.00175675773153469	0.00450275768082679	NA	"prevalence"	1527	764
"Phocaeicola_vulgatus"	"reads"	"reads"	"reads"	0.2665951953201	0	0.0804470105204946	0.00091996850631139	0.00358806080106279	0.00183909067057018	0.00469101388435291	NA	"prevalence"	1527	1288
"Anaerostipes_hadrus"	"diagnosis"	"CD"	"diagnosisCD"	0.702187481561042	-0.0688618225536278	0.165559943719464	0.000953524566558617	0.00371152789453294	0.0019061399240182	0.00483181338902171	NA	"abundance"	1527	1128
"Phocaeicola_coprocola"	"antibiotics"	"Yes"	"antibioticsYes"	-4.65771302081917	-0.0726333204687373	1.33641945022567	0.000984885731369012	0.00382597757275358	0.000984885731369012	0.00273694561138336	NA	"abundance"	1527	101
"Bifidobacterium_adolescentis"	"reads"	"reads"	"reads"	0.202107000531627	0	0.0614038056271251	0.000996755390769417	0.00386440482849889	0.0019925172602298	0.0050337278153174	NA	"prevalence"	1527	427
"Akkermansia_sp_KLE1798"	"reads"	"reads"	"reads"	0.412925251012344	0	0.125964249642892	0.00104502944414029	0.00404353967099034	0.00104502944414029	0.0028813344465069	NA	"prevalence"	1527	70
"Rikenellaceae_bacterium"	"reads"	"reads"	"reads"	0.385597912720216	0	0.117697714751368	0.00105224598932845	0.00406341633033161	0.00105224598932845	0.00289367647065324	NA	"prevalence"	1527	67
"Dysosmobacter_sp_BX15"	"diagnosis"	"UC"	"diagnosisUC"	-0.908925419113643	0.0724275054371195	0.212314412939854	0.00106117054628263	0.00408979733222142	0.00106117054628263	0.00290309869656595	NA	"abundance"	1527	621
"Parabacteroides_merdae"	"reads"	"reads"	"reads"	0.183645161479421	0	0.0562396458028206	0.00109308070476709	0.00420448759274587	0.000529488066764222	0.00157061628792983	NA	"prevalence"	1527	826
"Blautia_faecis"	"diagnosis"	"UC"	"diagnosisUC"	0.985099867836615	0.0724275054371195	0.18633821251071	0.00116503807740942	0.00446369490834903	0.00116503807740942	0.00317082528284625	NA	"abundance"	1527	1125
"Barnesiella_intestinihominis"	"diagnosis"	"UC"	"diagnosisUC"	-1.17086650618099	0.0724275054371195	0.317402133471358	0.00117160799890903	0.0044800822502314	0.00117160799890903	0.00317235396627676	NA	"abundance"	1527	431
"Barnesiella_intestinihominis"	"reads"	"reads"	"reads"	0.197166952927147	0	0.0608028349271168	0.00118391877945646	0.00451831502941001	0.00236643589523658	0.00593576319565279	NA	"prevalence"	1527	431
"Lacrimispora_amygdalina"	"diagnosis"	"UC"	"diagnosisUC"	0.986860541146581	0.0724275054371195	0.189448127017774	0.00125687840946287	0.00478740821070262	0.00251217707558956	0.00627153425962785	NA	"abundance"	1527	865
"Phocaeicola_coprocola"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-5.43951706264734	-0.218203238148827	1.5553138765064	0.00130381161555915	0.00495651341790384	0.00130381161555915	0.0035033716692887	NA	"abundance"	1527	101
"Gemmiger_formicilis"	"diagnosis"	"UC"	"diagnosisUC"	1.41311699900886	0.0724275054371195	0.359623105127852	0.0013460776361498	0.0051072537884208	3.29090158602225e-18	1.51095307601717e-16	NA	"abundance"	1527	472
"Ruminococcus_lactaris"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.62828160042399	0	0.508196573016178	0.00135514154886645	0.00513167943117257	0.00270844668911544	0.00672969342048447	NA	"prevalence"	1527	379
"Eisenbergiella_massiliensis"	"age"	"age"	"age"	-0.645263209799634	-0.0108468315301573	0.167569166617133	0.00136106231746935	0.0051427066883951	0.00272027214430667	0.00673855617146329	NA	"abundance"	1527	417
"Acidaminococcus_intestini"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.19105518746046	0	0.371936630623385	0.00136331733090515	0.0051427066883951	0.00272477602766555	0.00673855617146329	NA	"prevalence"	1527	173
"GGB51647_SGB4348"	"diagnosis"	"CD"	"diagnosisCD"	-0.757685657429426	0	0.237166280643177	0.00139954708443747	0.0052692003911191	0.00279713543683338	0.00688525645989755	NA	"prevalence"	1527	123
"Faecalibacterium_SGB15346"	"reads"	"reads"	"reads"	-0.677771602815358	-0.341953238969257	0.0997199575818948	0.00141773655744948	0.00532741775626208	9.04464133558481e-07	5.45779500021575e-06	NA	"abundance"	1527	743
"Prevotella_copri_clade_A"	"diagnosis"	"CD"	"diagnosisCD"	-2.35933990741736	-0.0688618225536278	0.693761561939795	0.00145654101200088	0.00546272771103592	0.00145654101200088	0.0038261375837635	NA	"abundance"	1527	289
"Clostridium_symbiosum"	"reads"	"reads"	"reads"	-0.730097907916023	-0.341953238969257	0.117256548481418	0.00149085114325975	0.00558069565886888	0.000306184301925268	0.00100651982800861	NA	"abundance"	1527	539
"Flavonifractor_plautii"	"diagnosis"	"UC"	"diagnosisUC"	0.973166007708641	0.0724275054371195	0.190163230150169	0.00150522041228429	0.00562371067993022	0.00150522041228429	0.00394420038553899	NA	"abundance"	1527	1224
"GGB781_SGB1024"	"age"	"age"	"age"	0.597901481558168	0	0.188585477367524	0.0015220120549902	0.00567559457147109	0.0015220120549902	0.00397160195651991	NA	"prevalence"	1527	18
"Roseburia_intestinalis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.58985891359356	-0.218203238148827	0.507254292433947	0.00155639507725558	0.00578295304505672	0.00311036778887465	0.00760471334991649	NA	"abundance"	1527	842
"Dysosmobacter_sp_BX15"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.68584099793922	0	0.532836955014156	0.00155672123935508	0.00578295304505672	0.00311101909769311	0.00760471334991649	NA	"prevalence"	1527	621
"Clostridium_fessum"	"diagnosis"	"CD"	"diagnosisCD"	0.671379244035604	-0.0688618225536278	0.167790223399112	0.001638556630702	0.00605243791378396	0.00327442839357199	0.0079453422179759	NA	"abundance"	1527	926
"GGB3278_SGB4328"	"age"	"age"	"age"	-0.728869199566435	-0.0108468315301573	0.199296176563501	0.00164490444697429	0.00606442130073164	0.00328710318330891	0.0079453422179759	NA	"abundance"	1527	179
"Parabacteroides_distasonis"	"reads"	"reads"	"reads"	0.21105267102682	0	0.0671064031422598	0.00166061171568284	0.00611080092739032	1.40529157585608e-05	6.68463019866678e-05	NA	"prevalence"	1527	1140
"Clostridium_leptum"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.35020627711784	0	0.430179297304256	0.00169695698008208	0.00623280815616613	0.00339103429717191	0.00817564433290761	NA	"prevalence"	1527	652
"Clostridium_fessum"	"antibiotics"	"Yes"	"antibioticsYes"	-0.620302436468447	0	0.197763036309295	0.00170922390049572	0.0062660853687967	0.00341552635464942	0.00821593583259632	NA	"prevalence"	1527	926
"Lacrimispora_celerecrescens"	"diagnosis"	"CD"	"diagnosisCD"	0.732287892814405	-0.0688618225536278	0.195001669463431	0.00171662090594182	0.00628141807155491	0.00343029502454893	0.00823270805891743	NA	"abundance"	1527	756
"Phocaeicola_massiliensis"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.88184009670347	0	0.60079533332318	0.00173473161774409	0.00633582351602233	0.00346645394170257	0.00830062440462113	NA	"prevalence"	1527	396
"Haemophilus_parainfluenzae"	"diagnosis"	"CD"	"diagnosisCD"	-0.427382359582138	0	0.13662395084158	0.00175900972321885	0.00641250932680903	0.00351492533123133	0.00839764966013639	NA	"prevalence"	1527	674
"Firmicutes_bacterium_AF16_15"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.62860708306616	-0.218203238148827	0.724813106896268	0.00177037008328396	0.00644190529373715	0.00177037008328396	0.00452666055193186	NA	"abundance"	1527	827
"Bilophila_wadsworthia"	"age"	"age"	"age"	0.175667007624568	0	0.0562460905257548	0.00178904592586695	0.00649776159692197	0.00357489116640904	0.00852163673076286	NA	"prevalence"	1527	764
"Faecalibacterium_SGB15315"	"diagnosis"	"CD"	"diagnosisCD"	1.00170785794624	-0.0688618225536278	0.30039836016582	0.00179272835240396	0.00649905603079284	1.42418978334276e-07	9.89437112638125e-07	NA	"abundance"	1527	619
"Waltera_intestinalis"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.24088266055823	0	0.718522170006555	0.00181627160614829	0.00657221244150696	0.00362924436974928	0.00863073459032252	NA	"prevalence"	1527	524
"Alistipes_dispar"	"diagnosis"	"UC"	"diagnosisUC"	-1.11107653635077	0	0.356330317747212	0.00182015880565515	0.00657410407809643	0.0036370046332325	0.00863073459032252	NA	"prevalence"	1527	83
"Clostridiales_bacterium"	"diagnosis"	"UC"	"diagnosisUC"	0.970929254141237	0.0724275054371195	0.197344775260866	0.00184434272053002	0.00664916176368204	0.000306912296040503	0.00100651982800861	NA	"abundance"	1527	985
"GGB9480_SGB14874"	"diagnosis"	"UC"	"diagnosisUC"	-0.557245652453744	0	0.179180439257014	0.00187106835098147	0.00673308942507881	0.0037386358051889	0.00883221344581538	NA	"prevalence"	1527	332
"Flavonifractor_plautii"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.13877289081272	0	0.366330794961511	0.00187981262555586	0.00675212108517675	0.00375609155560453	0.00885364438106781	NA	"prevalence"	1527	1224
"Alistipes_SGB2313"	"diagnosis"	"CD"	"diagnosisCD"	-2.82919510580945	-0.0688618225536278	0.837044492280321	0.00189421111523624	0.00679135508104885	0.00189421111523624	0.00481996852455295	NA	"abundance"	1527	73
"Acidaminococcus_intestini"	"age"	"age"	"age"	0.628640090933147	-0.0108468315301573	0.173940035230539	0.00190801721896028	0.00682832535869667	0.00190801721896028	0.00483181338902171	NA	"abundance"	1527	173
"Ruminococcus_gnavus"	"diagnosis"	"UC"	"diagnosisUC"	0.454542575943244	0	0.146644266276263	0.00193764270623465	0.00692167065444698	0.00387153095321227	0.00908519263687146	NA	"prevalence"	1527	767
"Bifidobacterium_adolescentis"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.86768566310464	0	0.602981728629596	0.00195215265991962	0.00696077791511484	0.0039004944198316	0.00913286498302034	NA	"prevalence"	1527	427
"GGB3746_SGB5089"	"age"	"age"	"age"	0.169762473431765	0	0.0549106493136804	0.00199072243622357	0.00708537639413635	0.00397748189662906	0.00928900713003187	NA	"prevalence"	1527	651
"Akkermansia_muciniphila"	"reads"	"reads"	"reads"	0.192850943047368	0	0.0623897316454088	0.00199437523878918	0.00708547130289828	0.00398477294498526	0.00928900713003187	NA	"prevalence"	1527	407
"Alistipes_SGB2313"	"age"	"age"	"age"	1.01314752723496	-0.0108468315301573	0.301534941063087	0.00203911993214845	0.007231289196766	0.00203911993214845	0.00513641770516338	NA	"abundance"	1527	73
"Eubacterium_siraeum"	"diagnosis"	"CD"	"diagnosisCD"	-1.18954340167562	-0.0688618225536278	0.322024462792997	0.00204289340546271	0.00723154658382995	0.00204289340546271	0.00513641770516338	NA	"abundance"	1527	565
"Proteus_mirabilis"	"diagnosis"	"CD"	"diagnosisCD"	-0.873786730816911	0	0.283719019169888	0.00207166861351202	0.00731986294810237	0.00413904541617983	0.00962320605362848	NA	"prevalence"	1527	100
"Vescimonas_coprocola"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.85343745822895	0	0.60191506862446	0.00207533473554182	0.00731986294810237	0.00414636245681909	0.00962320605362848	NA	"prevalence"	1527	599
"Bacteroides_faecis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.736943327102936	0	0.240455022862302	0.00217825374471052	0.00765522988698625	0.00435176270004469	0.0100777662527351	NA	"prevalence"	1527	434
"Clostridium_sp_AM49_4BH"	"antibiotics"	"Yes"	"antibioticsYes"	-1.04578887688662	0	0.342126127192435	0.00223762069944687	0.00784975017364305	0.00447023445249914	0.0103069161175526	NA	"prevalence"	1527	344
"Clostridium_sp_AM22_11AC"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.16305274325259	0	0.381293971386422	0.00228629372051273	0.00800612532236893	0.00456736030204899	0.0104623264185764	NA	"prevalence"	1527	730
"Veillonella_rogosae"	"reads"	"reads"	"reads"	-0.987038715290211	-0.341953238969257	0.206638684123263	0.00232261403277179	0.00811876175319512	0.00463983352959835	0.0106053337819391	NA	"abundance"	1527	207
"Prevotella_copri_clade_B"	"antibiotics"	"Yes"	"antibioticsYes"	-8.33580617572618	-0.0726333204687373	2.51293176043217	0.00244417012686338	0.00852840790694828	0.00244417012686338	0.00611621718949698	NA	"abundance"	1527	40
"Proteus_mirabilis"	"age"	"age"	"age"	-0.382273989701253	0	0.126302070097045	0.00247268250749862	0.00859719149404325	0.00493925085621435	0.0111449762909452	NA	"prevalence"	1527	100
"Bacteroides_eggerthii"	"diagnosis"	"UC"	"diagnosisUC"	-0.467010999839612	0	0.154957566489991	0.00257998448995004	0.00895433338075023	0.00515331265993169	0.0115785067423146	NA	"prevalence"	1527	409
"Coprococcus_comes"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.41985236912285	-0.218203238148827	0.68361505889179	0.00260254079112854	0.00901660408841341	3.01317475555352e-13	6.00360856955569e-12	NA	"abundance"	1527	759
"Bifidobacterium_longum"	"reads"	"reads"	"reads"	0.171390884254706	0	0.0569545671530483	0.0026188817249767	0.00905715909841498	0.00523090490846398	0.0117030414901228	NA	"prevalence"	1527	843
"Firmicutes_bacterium_AF16_15"	"age"	"age"	"age"	-0.43488416666023	-0.0108468315301573	0.094790575976234	0.00265955778808391	0.00918158289384445	0.00265955778808391	0.00662380430239766	NA	"abundance"	1527	827
"Bacteroides_eggerthii"	"diagnosis"	"CD"	"diagnosisCD"	-1.86089639092122	-0.0688618225536278	0.572640477888571	0.00278807470092413	0.00960828565362565	0.00278807470092413	0.0068789880471399	NA	"abundance"	1527	409
"Waltera_intestinalis"	"reads"	"reads"	"reads"	0.175197377698146	0	0.0586067627736804	0.00279552142081576	0.0096169874230176	0.00558322790161728	0.0124123971875955	NA	"prevalence"	1527	524
"Bifidobacterium_longum"	"reads"	"reads"	"reads"	-0.645258470558342	-0.341953238969257	0.095868809349036	0.00280133485096645	0.00962004973425035	0.00523090490846398	0.0117030414901228	NA	"abundance"	1527	843
"Lacrimispora_celerecrescens"	"diagnosis"	"CD"	"diagnosisCD"	-0.402784182290975	0	0.13507736159666	0.00286486349855442	0.00982095311609708	0.00343029502454893	0.00823270805891743	NA	"prevalence"	1527	756
"Phascolarctobacterium_faecium"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.8048831732242	0	0.606113506383881	0.00290327905117981	0.00993521412610394	0.0057981290731106	0.0128630762630353	NA	"prevalence"	1527	503
"Ruminococcus_torques"	"diagnosis"	"UC"	"diagnosisUC"	-0.519431997059409	0	0.174759627772519	0.00295611016977075	0.0100806968093055	0.00590348175220569	0.0130420015278854	NA	"prevalence"	1527	1093
"Bacteroides_salyersiae"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-4.06797214794944	-0.218203238148827	1.25041502406268	0.00302643997784724	0.0103025500291176	0.00302643997784724	0.00743237352699229	NA	"abundance"	1527	150
"Roseburia_intestinalis"	"antibiotics"	"Yes"	"antibioticsYes"	-1.52210003647334	-0.0726333204687373	0.456273169706981	0.00311982560400015	0.0106019812699414	0.00311982560400015	0.00760862780097958	NA	"abundance"	1527	842
"Bacteroides_eggerthii"	"reads"	"reads"	"reads"	-1.01722811897073	-0.341953238969257	0.225197958486644	0.0031374447576219	0.010643345584016	2.7885861677675e-16	8.92347573685599e-15	NA	"abundance"	1527	409
"GGB3746_SGB5089"	"age"	"age"	"age"	-0.445833235603848	-0.0108468315301573	0.104067178926219	0.00320317005181414	0.0108474770905456	0.00397748189662906	0.00928900713003187	NA	"abundance"	1527	651
"Prevotella_marseillensis"	"antibiotics"	"Yes"	"antibioticsYes"	1.6015386782121	0	0.543487698911721	0.00321101570158716	0.01085523301194	0.00321101570158716	0.00781297829694941	NA	"prevalence"	1527	18
"Waltera_intestinalis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.671983288414042	0	0.22835674104145	0.0032537318017148	0.0109806423843708	0.00649687683279211	0.0143229685499551	NA	"prevalence"	1527	524
"Phocaeicola_coprocola"	"age"	"age"	"age"	0.288221614285034	0	0.0979814211831849	0.00326527146364335	0.0110005869654467	0.00651988092955542	0.0143437380450219	NA	"prevalence"	1527	101
"Faecalibacterium_SGB15315"	"antibiotics"	"Yes"	"antibioticsYes"	-1.88060181864526	-0.0726333204687373	0.588204886724667	0.00328798726255253	0.011058050105039	0.00328798726255253	0.0079453422179759	NA	"abundance"	1527	619
"Alistipes_finegoldii"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.8611804707438	0	0.974375008781884	0.00332017628228933	0.0111471210577205	0.00662932899403318	0.0145542025315988	NA	"prevalence"	1527	639
"Eisenbergiella_massiliensis"	"reads"	"reads"	"reads"	0.172819080445969	0	0.0590642027298423	0.00343402826865653	0.0114898822550597	0.00685626398716313	0.0149900926924312	NA	"prevalence"	1527	417
"Bifidobacterium_adolescentis"	"diagnosis"	"UC"	"diagnosisUC"	1.19782152284011	0.0724275054371195	0.321532962393557	0.0035130363563427	0.0117341419492199	0.00701373128824442	0.0153026864470787	NA	"abundance"	1527	427
"Phocaeicola_sartorii"	"antibiotics"	"Yes"	"antibioticsYes"	0.614659786097973	0	0.21069723951535	0.0035311506716262	0.0117644553816121	0.00704983231818668	0.0153307488421677	NA	"prevalence"	1527	424
"Ruminococcus_lactaris"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.84343253837617	0	0.974779618411158	0.00353415317758767	0.0117644553816121	0.00705581611649268	0.0153307488421677	NA	"prevalence"	1527	379
"Firmicutes_bacterium_AF16_15"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.26284043258983	0	0.433018444847858	0.00354134379949461	0.0117683431704294	0.00707014648308301	0.0153307488421677	NA	"prevalence"	1527	827
"Oscillibacter_sp_ER4"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.89092943926035	-0.218203238148827	0.87788021758505	0.00370763528812024	0.0123000328573632	0.00370763528812024	0.0087786162875672	NA	"abundance"	1527	458
"Clostridium_fessum"	"diagnosis"	"CD"	"diagnosisCD"	-0.443311216319633	0	0.152888199671493	0.00373665703654525	0.012375301439677	0.00327442839357199	0.0079453422179759	NA	"prevalence"	1527	926
"Roseburia_intestinalis"	"age"	"age"	"age"	-0.445685528358101	-0.0108468315301573	0.108212835387295	0.00380356546621718	0.0125755785465116	0.00759266382217857	0.0163964273951341	NA	"abundance"	1527	842
"Clostridiaceae_bacterium"	"antibiotics"	"Yes"	"antibioticsYes"	-0.567509737215762	0	0.196193078268079	0.00382057373829299	0.0126104748051089	0.00762655069289624	0.0164359949626499	NA	"prevalence"	1527	1109
"Bacteroides_finegoldii"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-9.30169966108225	0.403594029086773	3.32408751278147	0.00382733994067519	0.0126115046274525	0.00382733994067519	0.00900149438163252	NA	"abundance"	1527	333
"Ruminococcus_torques"	"antibiotics"	"Yes"	"antibioticsYes"	0.618877142149406	0	0.214105642417747	0.00384602196727594	0.0126517288283791	0.00767725204957911	0.01650041984565	NA	"prevalence"	1527	1093
"Clostridium_sp_AM49_4BH"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.97080761732361	0	0.684432236225309	0.00398333994923592	0.0130814222870706	0.00795081290132067	0.0170305444701716	NA	"prevalence"	1527	344
"GGB3278_SGB4328"	"antibiotics"	"Yes"	"antibioticsYes"	-1.6148762487013	0	0.563550917171542	0.00416302050993476	0.0136256986204565	0.00830871028010338	0.0177611296675894	NA	"prevalence"	1527	179
"Lacrimispora_amygdalina"	"antibiotics"	"Yes"	"antibioticsYes"	-0.55428480878037	0	0.194035093296158	0.00428176166272778	0.0139909068377426	0.00854518984251916	0.0181929848260085	NA	"prevalence"	1527	865
"Eubacterium_ventriosum"	"reads"	"reads"	"reads"	0.164626087452278	0	0.0576668238933745	0.00430666691861234	0.0140277527347925	0.00859478645727681	0.0182281677363277	NA	"prevalence"	1527	520
"GGB16040_SGB9347"	"reads"	"reads"	"reads"	0.287985682267943	0	0.100880319915939	0.00430739592675308	0.0140277527347925	0.00859623819383635	0.0182281677363277	NA	"prevalence"	1527	114
"Sutterella_wadsworthensis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.687261158485273	0	0.240897196267636	0.0043319112876119	0.0140841175640493	4.17519884895977e-09	3.83392172565349e-08	NA	"prevalence"	1527	536
"Alistipes_dispar"	"age"	"age"	"age"	0.834318278675958	-0.0108468315301573	0.268843870195726	0.00441702320059478	0.0143132061923088	0.00441702320059478	0.0102065131287267	NA	"abundance"	1527	83
"Ruminococcus_gnavus"	"age"	"age"	"age"	-0.455783030687992	-0.0108468315301573	0.117297922378757	0.00449355338577595	0.0145370915824606	0.00449355338577595	0.0103381097502819	NA	"abundance"	1527	767
"Veillonella_dispar"	"diagnosis"	"CD"	"diagnosisCD"	-1.14883129565438	-0.0688618225536278	0.342442970263155	0.00450797858751706	0.0145596531570386	0.00450797858751706	0.010348750844387	NA	"abundance"	1527	526
"Blautia_wexlerae"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.955682141783649	-0.218203238148827	0.323520810569773	0.00452463986056051	0.0145893503094641	2.21309154186332e-12	3.89504111367943e-11	NA	"abundance"	1527	1302
"Roseburia_hominis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.43815508528496	-0.218203238148827	0.523543993212009	0.00458011429008343	0.0147438934478139	1.38266063927039e-07	9.66946778191744e-07	NA	"abundance"	1527	876
"Eubacterium_rectale"	"age"	"age"	"age"	-0.357023267193198	-0.0108468315301573	0.065022215400142	0.00466826491630701	0.0150029434974735	0.00931473713528519	0.0195165920929785	NA	"abundance"	1527	1211
"Roseburia_faecis"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.05188751110975	0	0.372290417256363	0.00472144335884874	0.0151489332072093	0.00942059469030667	0.0196603715275965	NA	"prevalence"	1527	922
"Veillonella_rogosae"	"antibiotics"	"Yes"	"antibioticsYes"	-0.965144576738809	0	0.341721633351636	0.00473752852010912	0.015175624144743	0.00136792636712907	0.00363861522339622	NA	"prevalence"	1527	207
